,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,02,03,04,12,703,2880,52,2,2,11,08,04,000000690,03,,,,04,000000220,03,11,000000150,02,01,000000220,04,,,,,,
0,06,2019,02,03,04,14,703,2880,52,2,2,09,06,04,000000690,03,,,,04,000000220,03,11,000000150,02,01,000000220,04,,,,,,
0,06,2019,02,03,09,12,005,1800,24,0,2,03,06,11,000000530,03,,,,11,000000210,03,09,000000470,06,12,000000550,08,,,,,,
0,06,2019,02,03,09,16,005,1800,24,0,2,14,10,11,000000530,03,,,,11,000000210,03,09,000000470,06,12,000000550,08,,,,,,
0,06,2019,02,03,10,01,016,1800,24,0,2,12,06,04,000001010,05,,,,04,000000220,04,06,000000250,06,12,000000120,01,,,,,,
0,06,2019,02,03,11,16,999,1200,18,1,0,06,08,14,000000310,01,,,,14,000000140,02,12,000000120,01,06,000000350,07,,,,,,
0,06,2019,02,03,12,04,010,1200,24,0,2,01,01,04,000000280,01,,,,04,000000140,01,05,000000160,02,03,000000210,04,,,,,,
0,06,2019,02,03,12,11,010,1200,24,0,2,12,11,04,000000280,01,,,,04,000000140,01,05,000000160,02,03,000000210,04,,,,,,
0,09,2019,01,03,01,01,703,1800,24,0,2,10,11,08,000002070,07,,,,08,000000400,07,10,000000120,01,12,000000150,02,,,,,,
0,09,2019,01,03,02,16,703,1200,24,0,2,05,02,10,000000800,06,,,,10,000000260,06,03,000000140,01,02,000000190,04,,,,,,
0,09,2019,01,03,03,10,703,1800,24,0,2,02,03,03,000000320,02,,,,03,000000130,01,10,000000150,03,01,000000330,05,,,,,,
0,09,2019,01,03,06,07,005,1800,24,0,2,11,06,01,000000160,01,,,,01,000000110,01,04,000000670,07,03,000000790,09,,,,,,
0,09,2019,01,03,09,11,010,2000,17,1,0,06,05,12,000000220,01,,,,12,000000110,01,01,000000120,02,07,000000160,04,,,,,,
0,09,2019,01,03,10,15,016,1400,24,0,2,06,11,14,000000390,02,,,,14,000000130,02,03,000000110,01,09,000000210,04,,,,,,
0,09,2019,01,03,11,11,999,1600,18,1,0,12,10,01,000000130,01,,,,01,000000110,01,13,000000290,05,07,000000320,06,,,,,,
0,09,2019,01,03,12,02,010,1400,17,1,0,06,09,04,000000460,04,,,,04,000000180,04,01,000000170,03,06,000000370,07,,,,,,
0,10,2019,01,07,01,10,703,1000,24,0,2,05,03,02,000000670,04,,,,02,000000160,04,05,000000130,02,03,000000110,01,,,,,,
0,10,2019,01,07,04,01,703,1200,17,1,0,06,06,03,000003380,12,,,,03,000001060,12,05,000000710,09,13,000000410,07,,,,,,
0,10,2019,01,07,06,12,005,1700,24,0,2,09,09,11,000001120,06,,,,11,000000310,05,04,000000200,02,16,000000750,10,,,,,,
0,10,2019,01,07,07,04,005,1000,24,0,2,10,14,05,000000710,03,,,,05,000000250,04,12,000000170,01,10,000000600,10,,,,,,
0,10,2019,01,07,07,11,005,1000,24,0,2,06,04,05,000000710,03,,,,05,000000250,04,12,000000170,01,10,000000600,10,,,,,,
0,10,2019,01,07,08,10,005,1200,17,1,0,10,14,15,000000940,03,,,,15,000000220,03,04,000000150,02,07,000000120,01,,,,,,
0,10,2019,01,07,09,04,005,1800,17,1,0,13,09,03,000000430,02,,,,03,000000170,02,11,000000230,03,06,000000540,08,,,,,,
0,10,2019,01,07,11,02,010,1700,24,0,2,03,12,01,000000460,03,,,,01,000000210,03,03,000000280,04,02,000000680,10,,,,,,
0,10,2019,01,07,11,13,010,1700,24,0,2,12,11,01,000000460,03,,,,01,000000210,03,03,000000280,04,02,000000680,10,,,,,,
0,10,2019,01,07,11,15,010,1700,24,0,2,07,08,01,000000460,03,,,,01,000000210,03,03,000000280,04,02,000000680,10,,,,,,
0,10,2019,01,07,12,02,005,1200,17,1,0,03,03,07,000000350,01,,,,07,000000160,02,09,000000140,01,02,000000160,03,,,,,,
0,10,2019,01,07,12,16,005,1200,17,1,0,17,18,07,000000350,01,,,,07,000000160,02,09,000000140,01,02,000000160,03,,,,,,
