,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,02,05,01,06,703,1200,24,0,3,10,05,04,000000210,01,,,,04,000000110,01,12,000000110,02,14,000000130,03,,,,,,
0,06,2019,02,05,02,04,703,1800,24,0,3,02,06,12,000000350,02,,,,12,000000150,03,04,000000260,05,10,000000110,01,,,,,,
0,06,2019,02,05,02,06,703,1800,24,0,3,05,04,12,000000350,02,,,,12,000000150,03,04,000000260,05,10,000000110,01,,,,,,
0,06,2019,02,05,02,13,703,1800,24,0,3,10,14,12,000000350,02,,,,12,000000150,03,04,000000260,05,10,000000110,01,,,,,,
0,06,2019,02,05,06,01,005,1200,18,1,0,10,12,02,000018220,13,,,,02,000003380,13,14,000000230,04,10,000000130,01,,,,,,
0,06,2019,02,05,07,04,005,1800,24,0,2,01,04,04,000000750,04,,,,04,000000190,05,07,000000140,02,08,000000120,01,,,,,,
0,06,2019,02,05,08,14,005,1200,24,0,2,09,04,05,000003240,10,,,,05,000000930,09,02,000000990,10,11,000000870,08,,,,,,
0,06,2019,02,05,09,15,010,1200,18,1,0,06,10,10,000000770,04,,,,10,000000270,03,13,000000520,09,06,000000190,02,,,,,,
0,06,2019,02,05,10,08,016,2500,17,1,0,05,04,09,000000420,03,,,,09,000000190,02,05,000000300,05,06,000000320,07,,,,,,
0,06,2019,02,05,10,12,016,2500,17,1,0,12,10,09,000000420,03,,,,09,000000190,02,05,000000300,05,06,000000320,07,,,,,,
0,06,2019,02,05,11,02,999,1800,17,1,0,07,01,07,000001050,05,,,,07,000000320,05,09,000000300,04,04,000000650,10,,,,,,
0,06,2019,02,05,12,02,010,1800,24,0,2,10,06,11,000001820,05,,,,11,000000590,05,01,000000260,02,15,000001610,12,,,,,,
0,06,2019,02,05,12,10,010,1800,24,0,2,11,10,11,000001820,05,,,,11,000000590,05,01,000000260,02,15,000001610,12,,,,,,
0,07,2019,02,01,01,06,703,1400,23,0,2,06,03,02,000000380,02,,,,02,000000140,02,08,000000120,01,01,000000250,06,,,,,,
0,07,2019,02,01,01,07,703,1400,23,0,2,10,07,02,000000380,02,,,,02,000000140,02,08,000000120,01,01,000000250,06,,,,,,
0,07,2019,02,01,03,01,703,1800,23,0,2,05,08,02,000000830,04,,,,02,000000190,04,04,000000150,03,03,000000130,01,,,,,,
0,07,2019,02,01,03,09,703,1800,23,0,2,06,12,02,000000830,04,,,,02,000000190,04,04,000000150,03,03,000000130,01,,,,,,
0,07,2019,02,01,05,02,703,1400,11,1,0,16,18,04,000000390,02,,,,04,000000110,02,14,000000230,05,01,000000240,06,18,000000110,01,,,
0,07,2019,02,01,05,13,703,1400,11,1,0,14,13,04,000000390,02,,,,04,000000110,02,14,000000230,05,01,000000240,06,18,000000110,01,,,
0,07,2019,02,01,06,03,005,1800,23,0,1,06,05,07,000000170,01,,,,07,000000110,01,04,000000280,05,06,000000170,04,,,,,,
0,07,2019,02,01,06,09,005,1800,23,0,1,05,04,07,000000170,01,,,,07,000000110,01,04,000000280,05,06,000000170,04,,,,,,
0,07,2019,02,01,08,03,005,1600,11,1,0,07,11,06,000000380,01,,,,06,000000150,01,05,000000180,03,04,000000640,09,,,,,,
0,07,2019,02,01,08,07,005,1600,11,1,0,10,07,06,000000380,01,,,,06,000000150,01,05,000000180,03,04,000000640,09,,,,,,
0,07,2019,02,01,08,14,005,1600,11,1,0,05,03,06,000000380,01,,,,06,000000150,01,05,000000180,03,04,000000640,09,,,,,,
0,07,2019,02,01,09,06,005,1400,23,0,1,08,07,02,000000470,02,,,,02,000000200,02,01,000000200,03,14,000000490,08,,,,,,
