,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,05,2019,02,04,03,06,703,1300,23,0,2,11,07,15,000000150,01,,,,15,000000110,01,08,000000440,07,11,000000270,05,,,,,,
0,05,2019,02,04,04,09,703,1600,11,1,0,08,14,04,000000190,01,,,,04,000000120,01,01,000000250,05,16,000004010,16,,,,,,
0,05,2019,02,04,06,07,005,1400,23,0,1,12,15,06,000000280,01,,,,06,000000140,01,02,000000540,10,08,000000160,02,,,,,,
0,05,2019,02,04,06,12,005,1400,23,0,1,13,03,06,000000280,01,,,,06,000000140,01,02,000000540,10,08,000000160,02,,,,,,
0,05,2019,02,04,07,04,005,1600,11,1,0,06,08,06,000000270,01,,,,06,000000120,01,03,000000130,02,01,000000230,05,,,,,,
0,05,2019,02,04,08,08,005,2100,23,0,1,06,07,05,000000400,02,,,,05,000000160,03,06,000000140,01,07,000000250,06,,,,,,
0,05,2019,02,04,12,02,010,2100,23,0,1,16,16,08,000001870,07,,,,08,000000490,07,07,000000150,01,11,000000530,08,,,,,,
0,05,2019,02,04,12,14,010,2100,23,0,1,10,13,08,000001870,07,,,,08,000000490,07,07,000000150,01,11,000000530,08,,,,,,
0,08,2019,03,03,01,08,703,1400,24,0,2,10,14,16,000002110,05,,,,16,000001390,06,02,000000510,03,03,000000410,02,,,,,,
0,08,2019,03,03,06,01,005,1800,18,1,0,03,02,04,000000390,03,,,,04,000000220,04,06,000000210,03,00,,,,,,,,
0,08,2019,03,03,06,06,005,1800,18,1,0,02,04,04,000000390,03,,,,04,000000220,04,06,000000210,03,00,,,,,,,,
0,08,2019,03,03,07,14,005,1200,24,0,1,06,12,12,000000640,03,,,,12,000000170,03,01,000000150,02,04,000000140,01,,,,,,
0,08,2019,03,03,08,02,010,1800,18,1,0,06,01,01,000001370,07,,,,01,000000320,07,06,000000200,03,08,000000260,06,,,,,,
0,08,2019,03,03,10,08,999,1400,24,0,1,07,02,01,000001350,07,,,,01,000000350,06,06,000000310,05,09,000000500,08,,,,,,
