,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,04,2019,01,02,02,01,703,1200,23,0,2,08,07,04,000000800,05,,,,04,000000220,04,15,000000220,06,09,000000130,01,,,,,,
0,04,2019,01,02,02,03,703,1200,23,0,2,05,03,04,000000800,05,,,,04,000000220,04,15,000000220,06,09,000000130,01,,,,,,
0,04,2019,01,02,04,06,703,2890,56,1,0,07,06,10,000001200,04,,,,10,000000190,04,05,000000160,03,14,000000110,01,,,,,,
0,04,2019,01,02,06,02,703,1000,10,1,0,02,02,13,000001140,05,,,,13,000000240,05,02,000000150,01,11,000000170,04,,,,,,
0,04,2019,01,02,07,04,005,1800,23,0,2,02,01,02,000000460,03,,,,02,000000180,04,04,000000140,01,09,000000270,06,,,,,,
0,04,2019,01,02,08,05,005,2400,11,1,0,06,04,10,000001560,06,,,,10,000000290,06,08,000000160,03,02,000000140,01,,,,,,
0,04,2019,01,02,09,02,005,1200,11,1,0,09,03,14,000002230,09,,,,14,000000340,09,10,000000130,02,07,000000110,01,,,,,,
0,04,2019,01,02,10,05,010,1200,23,0,2,05,07,04,000001310,06,,,,04,000000350,03,09,000000390,05,15,000001520,12,,,,,,
0,04,2019,01,02,10,08,010,1200,23,0,2,04,04,04,000001310,06,,,,04,000000350,03,09,000000390,05,15,000001520,12,,,,,,
0,04,2019,01,02,10,09,010,1200,23,0,2,02,03,04,000001310,06,,,,04,000000350,03,09,000000390,05,15,000001520,12,,,,,,
0,04,2019,01,02,11,03,999,2000,12,1,0,16,06,15,000001580,07,,,,15,000000390,07,01,000000240,03,06,000000130,01,,,,,,
0,04,2019,01,02,11,09,999,2000,12,1,0,15,11,15,000001580,07,,,,15,000000390,07,01,000000240,03,06,000000130,01,,,,,,
0,04,2019,01,02,11,11,999,2000,12,1,0,08,14,15,000001580,07,,,,15,000000390,07,01,000000240,03,06,000000130,01,,,,,,
0,04,2019,01,02,12,08,005,1200,23,0,2,03,05,12,000000410,02,,,,12,000000170,01,05,000000350,06,08,000000250,05,,,,,,
0,08,2019,03,04,03,02,703,1400,24,0,1,12,08,11,000002490,09,,,,11,000000570,10,13,000000280,04,14,000000150,01,,,,,,
0,08,2019,03,04,04,09,703,1800,18,1,0,11,06,07,000000720,03,,,,07,000000220,05,04,000000130,01,06,000000200,03,,,,,,
0,08,2019,03,04,05,01,703,2000,17,1,0,05,03,11,000000140,01,,,,11,000000110,01,04,000000760,09,09,000000390,07,,,,,,
0,08,2019,03,04,05,10,703,2000,17,1,0,07,14,11,000000140,01,,,,11,000000110,01,04,000000760,09,09,000000390,07,,,,,,
0,08,2019,03,04,05,13,703,2000,17,1,0,10,05,11,000000140,01,,,,11,000000110,01,04,000000760,09,09,000000390,07,,,,,,
0,08,2019,03,04,06,10,005,1200,17,1,0,05,06,03,000005730,11,,,,03,000001180,11,14,000000660,09,07,000000170,01,,,,,,
0,08,2019,03,04,09,03,005,2200,18,1,0,03,03,05,000000320,02,,,,05,000000110,02,07,000000110,01,03,000000120,03,,,,,,
0,08,2019,03,04,10,11,016,2400,18,1,0,11,11,12,000000620,03,,,,12,000000210,04,01,000000150,02,03,000000210,05,,,,,,
0,08,2019,03,04,11,09,999,1200,24,0,1,08,15,01,000000860,04,,,,01,000000260,04,04,000000210,03,12,000000500,08,,,,,,
0,08,2019,03,04,12,12,010,1400,24,0,1,05,07,04,000000560,03,,,,04,000000220,02,02,000000860,10,03,000000970,12,,,,,,
