,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,03,2019,01,04,03,15,703,1700,24,0,2,01,03,15,000000780,03,,,,15,000000240,04,11,000000170,02,06,000000290,06,,,,,,
0,03,2019,01,04,06,02,703,1700,24,0,2,15,15,05,000002920,10,,,,05,000000730,10,11,000000140,01,10,000003190,13,,,,,,
0,03,2019,01,04,06,12,703,1700,24,0,2,14,09,05,000002920,10,,,,05,000000730,10,11,000000140,01,10,000003190,13,,,,,,
0,03,2019,01,04,08,01,005,1700,24,0,1,07,09,05,000000510,03,,,,05,000000230,03,11,000000430,07,06,000000320,06,,,,,,
0,06,2019,03,08,06,05,005,1200,24,0,1,09,03,13,000000750,05,,,,13,000000240,06,03,000000180,01,10,000000200,04,,,,,,
0,06,2019,03,08,06,10,005,1200,24,0,1,03,01,13,000000750,05,,,,13,000000240,06,03,000000180,01,10,000000200,04,,,,,,
0,06,2019,03,08,06,14,005,1200,24,0,1,07,07,13,000000750,05,,,,13,000000240,06,03,000000180,01,10,000000200,04,,,,,,
0,06,2019,03,08,08,10,010,1200,18,1,0,01,07,10,000002900,07,,,,10,000001220,07,01,000000330,02,02,000000820,06,,,,,,
0,06,2019,03,08,09,07,010,2000,17,1,0,15,16,06,000000380,02,,,,06,000000170,02,11,000000340,06,01,000000240,04,,,,,,
0,06,2019,03,08,11,08,999,2000,17,1,0,17,06,12,000000170,01,,,,12,000000110,01,07,000000200,04,04,000000160,02,,,,,,
