íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,3,0,2,1,0,0,0,19.2,10.7,13.3
0,3,0,3,1,0,0,0,19.2,11.5,17.3
1,0,2,1,2,4,4,0,18.2,15.7,0
1,5,1,1,3,5,1,0,13.5,37,17.9
1,0,0,3,1,2,0,0,13.5,11.2,2.6
0,0,0,1,1,1,3,1,17.1,14.2,11.3
0,5,3,1,1,3,5,0,13.7,30.9,19.2
0,0,5,1,1,0,1,1,14.2,18.9,16.1
0,0,1,1,1,0,2,0,16.9,11.5,8.3
0,0,4,4,1,1,0,1,12,16,25
0,0,0,1,1,0,0,0,14.2,22.5,4
1,3,0,1,1,0,0,1,21.6,10.7,19.3
1,0,1,2,1,0,1,0,14.5,8.6,17.8
1,0,3,1,2,2,4,0,17.9,23.6,13.2
0,0,0,2,1,0,0,0,13.1,24.1,21.6
0,0,4,1,2,3,5,0,14.5,8,12.5
0,5,1,1,3,1,1,1,15.4,23.8,21.4
0,0,2,4,1,5,3,0,11.2,11.4,8
0,0,0,1,1,0,0,0,11.2,19.1,9.4
0,0,5,1,1,4,2,0,17.1,11.8,16.4
0,0,0,1,1,1,0,0,16.9,13.1,20
0,0,0,1,1,0,0,0,17.1,10.9,30.7
0,0,0,1,1,0,0,0,15.4,8,12.9
0,0,0,1,1,0,0,0,16.9,#N/A,16.2
0,0,0,1,1,0,0,0,17.9,13,6.8
0,3,0,1,1,0,0,1,21.6,18.3,31.1
0,3,0,1,1,0,0,0,13.1,14.2,10.5
1,0,5,2,1,5,4,0,14.2,11.5,28.5
1,0,0,3,2,0,5,0,16.6,36.4,12.2
1,3,4,1,1,3,3,1,16.4,9.5,13.3
0,0,0,1,1,1,0,0,12,19.6,7.6
0,0,1,1,1,0,1,1,12.7,11.6,18.1
0,0,0,1,1,0,0,0,16.4,10,10.5
0,0,0,1,1,1,0,0,16.6,16.5,10.1
0,0,0,1,1,0,0,0,15.3,7.4,7.4
0,0,1,1,1,0,2,0,12.3,5.7,4.4
0,3,2,4,1,4,0,0,14.2,18.3,19.6
0,0,0,1,1,0,0,0,15.3,14.5,25
0,0,0,3,1,0,0,0,12,0,17
0,0,0,1,1,0,0,0,12.9,3.7,12.5
0,0,3,1,1,2,1,1,12.3,8,9
0,0,0,1,1,0,0,0,12.7,10.9,9.3
0,3,0,1,1,0,0,0,12.9,0,14.2
1,0,4,2,3,2,3,0,16.1,22.4,12.5
1,0,1,4,3,1,1,1,14.7,23.6,6.6
1,0,0,1,2,0,0,0,14,5.8,12.5
0,0,0,1,1,0,0,1,15.1,14.2,8.4
0,0,1,1,1,0,1,0,15.8,8,19.2
0,0,3,1,3,5,5,0,13.1,35.2,11.5
0,0,0,1,1,0,0,0,16.4,0,2.6
0,0,2,1,1,3,2,0,14,5.7,#N/A
0,0,5,3,1,4,4,0,15.8,17.7,15.6
0,0,0,1,1,0,0,0,16.4,14,8.8
0,3,0,1,1,0,0,0,15.1,8.7,19.1
0,3,0,1,1,1,0,1,14.8,14.6,12.7
0,0,0,1,1,0,0,0,14.7,16.6,15.9
0,3,0,1,1,0,0,0,14.8,10.7,19.3
0,0,0,1,1,0,0,0,16.1,6.6,7.6
0,0,0,1,1,0,0,0,13.1,4.4,22.2
1,5,5,2,4,5,5,0,15.4,10.3,39.2
1,3,2,1,2,2,3,1,15.8,10.5,16.9
1,0,1,1,1,1,0,0,16.1,19.2,6.6
0,5,0,1,1,0,0,1,16.1,15.3,9
0,5,4,2,3,4,4,0,16.8,40.4,11.5
0,3,3,2,1,3,2,0,13.9,16,21.7
0,0,0,2,2,0,0,1,13,27,22.6
0,3,1,2,1,1,1,0,16.8,5,17.2
0,0,0,1,1,0,0,0,11.8,15.4,17.5
0,0,0,1,3,0,1,0,11.3,18.6,12.5
0,0,0,1,1,0,0,0,13.9,9.6,2.8
0,5,0,1,2,0,0,0,13,11.1,5.4
1,3,2,1,1,1,5,0,13,5.2,18.7
1,0,5,1,1,3,4,0,13.9,5.8,15.3
1,0,0,2,2,2,0,1,11.2,10.3,20
0,0,1,2,1,0,3,1,13.9,6.7,15.2
0,5,0,1,1,0,0,0,19,19.2,10.8
0,0,3,1,1,5,2,0,14.2,16.3,14
0,0,1,1,1,1,1,0,19,7.8,11.4
0,3,0,1,1,0,0,1,13,0,8.9
0,3,0,1,1,0,0,0,14.2,14.5,13.7
0,0,0,1,1,0,0,0,13.5,6.8,12.5
0,0,0,1,1,0,0,0,14.2,15.3,10.1
0,0,4,1,4,4,1,0,14.2,34.2,13.6
0,3,0,1,1,0,0,0,11.2,7.2,22.8
0,0,0,1,2,0,0,0,15.2,11.1,16.9
0,0,0,1,1,0,0,0,13.5,5.5,12.2
0,3,0,1,1,0,0,0,15.2,17,11.1
1,0,3,1,1,5,3,0,15,16.7,24.5
1,3,0,1,1,3,1,0,19.6,6.8,0
1,0,1,1,1,0,0,0,16.6,13,4.3
0,0,4,1,1,1,4,0,17.3,10.5,9.3
0,0,5,1,1,4,5,0,15.5,22.6,16.9
0,0,0,1,2,2,1,1,16.9,16,11.3
0,0,2,1,1,0,2,1,17.7,2.9,13.4
1,3,4,1,1,5,5,0,12,14.9,21.7
1,0,1,1,3,3,3,0,14.2,24.5,16.3
1,3,5,1,1,4,4,0,17.1,22.6,38
0,0,0,1,1,0,0,1,13.7,17.4,21.6
0,0,0,1,1,0,0,0,14.2,6.3,0
0,5,3,4,1,1,1,1,14.2,24.1,3.2
0,0,0,1,1,2,0,0,13.5,19.2,5.4
0,0,2,1,1,1,2,1,16.9,16.9,18
0,0,0,1,1,0,0,0,12,10,12.5
0,0,1,1,1,0,1,0,13.5,9.3,2.3
0,0,0,1,1,0,0,0,18.2,11.1,9
1,0,0,1,1,2,0,0,14.7,13,13.2
1,0,1,2,1,0,1,0,15.1,6.3,21.8
1,0,5,1,2,4,5,0,13.1,32,14.8
0,0,1,1,1,0,1,0,14.8,5.8,10.5
0,0,3,4,2,1,3,0,16.4,18.3,0
0,0,4,4,1,5,4,0,16.1,34.4,17.3
0,0,0,1,1,0,0,0,14.7,20.1,18.1
0,0,0,1,1,0,0,0,14,9.3,10.5
0,0,2,4,1,3,2,0,16.4,8.1,21.8
0,0,0,1,2,1,0,1,15.8,18,6.8
0,0,0,1,1,0,0,1,16.1,13,12.7
0,0,0,1,1,0,0,0,15.1,6,13.9
0,0,0,2,1,0,0,1,14.8,7.9,8
1,5,0,4,1,3,5,0,15.4,18.8,4
1,0,2,1,1,1,0,0,15.8,2.5,11.1
1,0,0,1,1,0,0,0,15.6,6.3,9.3
0,0,0,1,1,0,0,0,17.5,9.9,2.1
0,0,0,1,1,0,1,0,15,14.5,10.5
0,0,0,1,3,0,0,0,17.5,37,21.6
0,5,0,4,4,2,3,0,19,50,16.9
0,5,0,1,3,0,4,1,19,34.8,23.6
0,0,0,4,3,0,0,1,14.1,14.2,15
0,0,3,1,1,0,0,0,14.1,12,3.5
0,0,1,2,1,0,0,0,15.6,0,13
0,0,5,1,1,1,0,1,16.4,16.7,17.9
0,0,1,1,1,5,2,0,16.4,10.5,18.9
0,5,4,4,2,4,1,0,15.8,10.8,16.4
0,0,0,1,1,0,0,0,15.4,25,6.2
1,5,2,2,3,4,0,1,17,21.2,11.5
1,5,1,1,4,5,0,0,14.2,42.4,38.8
1,5,3,1,1,0,1,1,20.1,18.9,10.7
0,0,0,2,3,2,0,0,20.8,42,32.6
0,5,0,1,1,0,3,0,14.2,10,23.9
0,5,0,4,1,0,0,1,16.1,17.7,6.2
0,5,5,1,1,3,5,0,17,10.8,27.2
0,0,0,1,1,0,4,0,20.1,20.6,20.4
0,0,0,1,1,1,0,0,15.6,10.9,11.3
0,0,0,3,1,0,0,0,20.8,11.7,32.6
0,0,0,1,1,0,0,0,14.2,7.5,16.3
0,0,4,1,1,0,0,0,14.2,15.6,11.5
0,5,0,2,3,1,2,0,11.6,31.9,39.2
0,0,0,3,1,0,0,0,16.1,9.4,13.7
0,0,1,4,1,0,1,0,15.6,0,17.3
1,1,0,1,3,0,0,0,14.5,32.4,16.6
1,0,5,1,1,4,3,1,14.6,19.5,15.3
1,0,0,4,1,5,0,1,17,14.8,0
0,1,0,3,1,1,0,0,12.8,15.8,8.6
0,0,1,2,1,0,0,1,12.8,13.7,12.1
0,0,0,1,2,0,0,0,11.8,14.5,3.8
0,0,4,1,1,3,4,0,14.5,23.8,9.8
0,3,0,1,1,0,0,0,17,15,18.3
0,0,2,4,1,1,1,0,12.2,7.8,10.7
0,1,1,1,0,0,2,0,14.4,12.5,12.1
0,0,0,1,1,0,1,0,11.8,13.5,6.5
0,0,0,0,1,0,0,0,14.6,14.5,6.8
0,0,0,2,1,0,0,0,12.2,22.2,14.2
0,0,0,1,1,0,0,0,13.7,3.3,9.3
0,0,0,4,1,0,0,0,13.7,15.2,11.3
0,0,3,1,3,2,5,0,14.4,30.3,30.4
1,5,5,4,0,5,5,0,14.1,43.7,34
1,0,4,3,1,4,4,0,19,17.1,23.6
1,0,0,1,1,1,0,1,15.4,14.9,6.6
0,0,0,1,1,0,3,1,17.5,33.9,22.6
0,0,2,1,1,1,1,1,17.5,12.4,2.7
0,5,0,4,1,3,1,0,15.4,9.7,12
0,0,3,4,2,2,0,0,15.6,21.5,9.6
0,0,1,2,1,0,2,0,15,8.9,18.7
0,0,0,1,1,0,0,0,15.8,3.4,10.8
0,0,1,1,1,0,0,0,16.4,6,4.5
1,0,5,1,3,5,5,0,11.5,35.2,15
1,3,1,1,1,4,2,0,13.4,16.9,10
1,0,4,1,1,2,4,0,16.1,2,19
0,0,0,1,2,0,0,0,11.5,7.6,16
0,0,3,1,1,0,3,0,13.5,7.5,5.2
0,0,2,1,1,1,0,0,16.8,0,6
0,0,0,1,1,0,1,1,13.4,11.6,12.7
0,0,0,1,1,0,0,1,16.1,13.9,18.6
0,0,0,1,1,0,1,0,16.8,15,13.6
0,5,1,1,1,3,0,0,13.5,5.1,18.7
0,0,0,1,1,0,0,0,17.3,8.2,5.1
0,0,0,1,1,0,0,0,13.4,13.3,17.5
0,0,0,1,1,0,0,0,13.4,12.8,19.4
0,1,0,1,2,1,0,1,16,8.5,19.4
0,0,0,1,1,0,0,0,17.3,10.1,18.6
0,1,0,1,1,0,0,0,16,0,5.9
1,5,2,1,1,0,0,1,10.8,14.6,3.2
1,1,3,1,1,3,1,0,11.4,17.6,16.1
1,0,0,1,1,0,0,0,11.4,5.1,11.5
0,0,4,1,1,2,2,0,15.7,15.3,0
0,0,0,1,1,0,3,1,15.3,16,18.6
0,0,1,1,1,0,0,0,10.8,5.3,5.4
0,0,0,1,1,4,5,0,16.1,22.1,18.5
0,0,5,1,1,5,4,0,20,3.5,8.1
0,0,0,1,1,0,0,0,23.4,16.6,5.8
0,0,0,1,1,0,1,0,23.4,20.6,23.5
0,0,0,1,1,0,0,1,20,14,15.3
0,0,1,1,1,1,0,0,15.7,13.7,9.8
0,3,0,1,1,0,0,0,15.3,13.3,17.9
0,1,0,1,1,0,0,0,13.8,7.8,10.5
0,0,0,1,1,1,0,0,16.1,2,18.6
1,0,1,1,1,4,4,0,11.8,9,9.3
1,0,5,1,1,3,5,0,14.5,17.7,8.3
1,0,3,1,1,0,1,0,17,15,0
0,0,0,1,1,0,0,0,12.8,2.3,7.1
0,0,2,1,1,0,0,0,14.6,10.4,13.8
0,0,0,1,1,1,1,0,12.2,7.6,11.4
0,1,0,1,1,0,3,1,11.8,14.4,16.2
0,0,1,4,1,2,2,1,12.2,14.2,10
0,0,0,1,1,0,0,0,13.7,4.6,17.3
0,0,0,1,2,0,0,0,14.5,3.5,6.2
0,0,0,1,1,0,0,1,14.6,4.8,0
0,5,0,1,1,0,0,0,17,24.5,17.3
0,0,0,1,1,0,0,0,14.4,0,24.2
0,0,4,1,2,5,0,0,14.4,12.5,13.9
0,0,0,1,1,1,0,0,12.8,8.6,8
0,0,0,1,1,0,0,0,13.7,10,9.5
1,5,2,1,2,2,4,0,14.7,21.2,20.5
1,0,4,1,2,4,5,0,17.6,15.4,19.4
1,0,0,2,1,0,0,1,14.7,5.8,6.2
0,0,0,1,1,0,1,1,17.6,20,0
0,3,1,1,2,0,1,1,13.9,14,15
0,3,0,1,1,0,0,0,13.7,5.5,4.1
0,5,3,1,1,3,2,0,15.8,4.1,50
0,3,5,1,1,5,3,0,15.8,13.9,20
0,0,0,1,1,0,0,0,13.3,0,15.3
0,0,1,1,1,1,0,0,11.2,0,0
0,0,0,1,1,0,0,0,13.9,12.3,0
0,0,0,1,1,1,0,0,12,0,25
0,0,0,1,1,0,0,0,13.7,16.3,17.1
0,1,0,1,1,0,0,0,11.2,5,0
0,0,0,1,1,0,0,0,12,6.1,9.2
0,0,0,1,1,0,0,0,13.3,0,8.6
1,0,1,4,2,4,5,0,15.5,33.9,9.8
1,5,0,1,1,0,0,1,13.4,17,14.2
1,0,2,1,1,0,1,1,14.8,8.3,2.9
0,5,1,2,1,3,4,0,16,39.5,10
0,0,5,1,1,5,2,0,15.8,6.3,24.5
0,0,0,2,1,1,3,0,14,18.5,26
0,0,4,1,1,2,0,0,15.5,10.1,6.8
0,0,3,1,1,1,1,1,14.8,12.5,9
0,0,0,1,1,0,0,0,15.8,25,0
0,0,0,1,1,0,0,0,13.7,4.7,13
0,0,0,1,1,0,0,0,13.7,9.1,10.8
1,0,1,1,2,2,2,1,14,17,13.6
1,0,0,1,3,4,0,0,14.7,16.7,13.5
1,0,4,1,1,3,4,0,14.2,12.5,4.4
0,0,2,1,1,1,3,1,12.9,15.4,10.5
0,5,5,2,0,5,5,0,17.9,50,23.6
0,0,0,1,1,0,0,0,14,8.3,9.3
0,0,0,1,1,0,0,0,17.1,18.5,6.6
0,0,3,1,1,0,1,0,15.2,32.1,14.8
0,0,0,1,1,0,0,0,12.9,20,3.1
0,0,0,1,1,0,0,0,15.2,9.5,8.8
0,0,1,1,1,0,1,1,16.6,21.5,7.6
0,0,0,1,1,0,0,0,14.7,6.1,13
0,0,0,1,1,0,0,0,17.9,6.6,9
0,5,0,1,1,1,0,0,16.6,17.9,9.3
0,0,0,3,1,0,0,0,17.1,11.2,8.8
0,0,0,1,1,0,0,0,14.2,11.5,5.1
1,0,3,1,3,5,3,0,16.1,40.1,24.3
1,0,4,1,2,3,4,0,13.5,37.1,28.8
1,0,2,1,2,4,2,0,13.4,26.9,13
0,0,5,1,3,2,5,0,16.8,22.1,18.6
0,0,1,1,1,0,1,0,17.3,21,17.3
0,0,0,1,1,0,0,0,11.5,11.7,8
0,0,0,1,1,0,0,1,16,24.4,19
0,0,0,1,1,1,0,1,17.3,22.9,13.5
0,0,1,1,1,0,0,1,16,0,5.2
0,0,0,3,1,0,1,0,13.4,12.8,16.2
0,0,0,1,1,0,0,0,16.1,0,8.9
0,0,0,3,1,1,0,0,16.8,15.1,10.7
1,0,3,1,2,5,5,0,13,18,18.4
1,3,5,1,2,1,4,0,15.2,27.5,20.3
1,0,1,1,1,2,2,1,19,10.8,21.8
0,3,0,1,1,4,3,0,15.2,14.2,18.5
0,0,0,3,1,0,0,0,14.2,4.7,10.5
0,0,0,1,2,0,0,0,13.9,5.7,7.4
0,0,1,1,2,1,1,0,11.2,14.7,15.6
0,0,0,4,1,0,0,0,19,20.9,10.5
0,3,0,1,1,0,0,0,13,11.1,11.9
0,3,2,1,1,0,0,0,14.2,10.5,7.4
0,0,0,1,1,0,0,1,13.5,7.6,12.5
0,3,0,1,1,3,0,0,13.9,0,6.4
0,3,4,1,1,0,1,1,11.2,13.9,18.9
0,0,0,1,1,0,0,0,14.2,13.6,14.2
0,3,0,1,1,0,0,0,13.5,10.8,6.8
0,3,0,1,1,0,0,0,14.2,14.6,14
1,3,0,1,1,0,0,1,14.2,3.9,16.6
1,0,5,4,2,5,5,0,18.2,33.6,19
1,5,3,1,2,4,4,0,12,18,17.9
0,0,0,1,1,1,3,1,16.9,25.7,23
0,0,1,0,1,2,1,0,17.1,27.4,17.6
0,0,0,1,1,0,0,0,13.7,10.3,19
0,0,0,2,1,0,0,0,12,17.3,16.3
0,3,2,3,2,3,1,0,13.5,16.9,20.8
0,0,4,1,1,0,0,0,17.1,14.4,9.6
0,0,1,1,1,0,0,0,13.7,7.1,21.4
0,0,0,2,1,1,2,1,13.5,11.2,3.5
0,0,0,1,1,0,0,0,14.2,4.3,14.5
0,0,0,2,1,0,0,0,14.2,0,12
1,0,1,1,1,1,1,1,14.7,4,18.1
1,0,4,1,1,1,0,1,16.1,10,15.9
1,0,5,1,1,4,3,0,16.4,18.5,28.5
0,0,3,1,1,2,5,0,15.8,13.3,10.8
0,5,1,1,1,3,4,0,14,17.2,14.8
0,0,0,1,1,0,0,0,16.4,15.2,12.7
0,0,0,1,2,0,1,1,14.8,18.3,6
0,0,2,4,1,5,2,0,13.1,32,22.2
0,0,0,1,1,0,0,0,14.8,7.2,6.3
0,3,0,1,1,0,0,0,15.1,10.9,17.7
1,0,2,3,1,3,1,0,17.4,10.6,3
1,0,0,4,1,1,0,1,17.5,10.6,17.9
1,1,4,1,1,4,3,0,12.8,14.9,12
0,0,3,1,3,5,5,0,17.5,17.6,33.3
0,0,5,3,1,2,2,0,15.8,18.9,22.2
0,5,0,1,1,0,0,1,20,21.4,7.1
0,0,1,2,1,0,1,0,12.8,10.7,23.8
0,0,1,2,1,1,4,1,14.7,30.9,25
0,0,0,1,1,0,0,0,20.3,8.1,15.6
0,0,0,1,1,0,0,0,17,17.2,18
1,0,5,1,1,5,4,0,16.1,13,15.2
1,5,3,4,1,2,0,0,16.4,10.8,25
1,0,0,1,1,0,0,0,14.8,7.2,16.1
0,0,0,1,1,0,0,0,15.1,7.4,20.3
0,0,0,3,1,0,0,0,14.8,0,14
0,0,1,1,1,0,3,0,16.1,20,8.1
0,0,1,3,1,0,1,0,16.4,7.2,7.4
0,5,4,1,2,1,0,1,15.8,16.4,14.8
0,0,0,2,1,1,0,1,14.7,15,27.3
0,0,2,2,1,4,5,0,15.1,5.7,11.7
0,0,0,3,1,0,1,0,14,0,5.4
0,0,0,4,1,0,0,0,13.1,3.4,17.7
0,0,0,1,2,0,2,1,14,18.4,9.3
0,0,0,1,1,3,0,0,14.7,21,13.5
1,0,3,1,3,4,0,0,15.4,20.3,10
1,0,0,4,1,3,0,0,16.8,9.8,15
1,3,1,1,2,0,0,1,11.8,16.9,11.4
0,5,4,4,2,2,0,0,16.8,20,14.6
0,3,0,1,1,0,2,0,13.9,7.4,12.5
0,5,0,1,1,0,0,0,11.3,12.6,8.6
0,0,0,2,1,0,0,0,16.1,19.2,15.3
0,3,0,1,1,0,3,0,13,5.7,15
0,0,0,1,1,0,0,0,15.8,8.1,10
0,0,0,2,2,1,0,1,11.8,19.7,14.5
0,0,2,1,1,5,1,0,15.4,25.3,31.2
0,3,5,1,1,1,1,0,13,27,20.5
0,3,0,2,1,0,5,1,13,7.4,21.9
0,0,0,4,1,0,0,0,11.3,6.9,11.5
0,0,0,1,1,0,0,0,13.9,11.1,25
0,0,1,1,1,0,4,0,16.1,16.2,9.8
0,0,0,1,1,0,0,0,15.8,14.2,11.7
0,0,0,1,1,0,0,0,13.9,10,14.4
1,5,5,1,1,5,5,0,14.8,26.4,19.6
1,0,4,4,1,3,4,0,14.8,18.3,18.9
1,3,3,1,1,4,3,0,16.1,5.4,0
0,3,0,1,1,0,0,1,14.7,10.6,24.2
0,3,1,1,1,0,0,0,14,12.6,11.4
0,3,2,1,1,2,1,0,16.4,6.2,28.5
0,3,0,4,1,1,0,1,16.4,4.2,22.5
0,0,0,1,1,0,0,0,15.1,20.5,16
0,0,1,3,1,1,2,1,15.8,8,3.7
0,0,0,3,1,0,0,0,16.1,3,10.5
0,0,0,1,1,0,1,0,13.1,10.6,0
1,3,1,1,1,1,3,1,16.9,19.7,10
1,3,3,1,1,3,4,0,14.2,22.5,7.5
1,3,5,1,1,5,2,0,14.2,24.1,18
0,5,2,1,1,2,1,0,13.5,17.6,9
0,0,0,1,1,0,0,0,12,14.9,6.2
0,0,0,1,1,0,0,1,12,12.6,9.6
0,3,1,1,1,1,1,0,13.7,9.8,16.6
0,0,0,1,1,0,0,0,17.1,12.5,0
0,0,4,1,1,4,5,0,18.2,10.6,3
0,0,0,1,1,0,0,1,13.5,7.4,3.1
0,3,0,1,2,0,0,0,14.2,9.4,5.8
1,3,0,4,1,5,3,0,16.8,15.8,11.5
1,0,1,1,1,2,0,0,15.2,6.6,18.1
1,0,3,2,2,4,0,0,17.8,19.7,14.5
0,0,0,1,1,0,1,0,15,2.6,11.7
0,0,1,1,1,0,2,0,17.1,11.7,21.2
0,0,0,2,1,0,0,1,19.2,11.5,28.9
0,0,0,1,1,0,0,0,15.2,7.4,11.9
0,0,0,3,1,1,1,0,13.5,9.8,20
0,0,2,1,2,0,4,1,17.1,13.2,21.4
0,1,0,1,1,0,0,0,17.8,10.5,21
0,0,5,1,2,3,0,0,13.5,14.5,16.1
0,0,0,1,1,0,0,0,19.2,6.2,15.7
0,0,0,1,1,0,0,0,16.8,50,30.6
0,0,0,1,1,0,5,0,14.4,7.4,14.6
0,3,0,1,1,0,0,0,14.4,13.6,8.3
0,0,4,2,1,1,0,1,15.2,1.9,12.9
0,0,0,2,1,0,0,0,14.4,2.8,9.3
0,0,0,2,1,0,0,0,15,14.8,7.5
1,0,3,2,1,0,3,1,15.2,2.7,16.6
1,0,0,1,1,1,0,0,13.5,21,28.5
1,0,0,1,1,0,1,0,13,6.8,18.1
0,0,0,3,1,3,1,0,14.2,15.3,11.5
0,0,1,1,1,2,4,1,13.9,17.2,6.5
0,0,1,4,1,5,0,0,13.9,18.4,16.9
0,0,4,1,1,0,2,0,11.2,11.2,14.8
0,0,5,1,1,0,5,0,14.2,4.7,10.5
0,0,2,1,1,4,0,0,11.2,19.6,15.6
0,0,0,3,1,0,0,0,13,7.8,13.1
0,3,0,1,1,0,0,0,14.2,0,15.3
0,0,0,1,1,1,0,1,14.2,11.5,15.3
0,0,0,1,1,0,0,0,15.2,10.9,11.3
0,0,0,1,1,0,0,0,19,2.5,15.9
0,0,0,2,1,0,0,0,13.5,9.2,33.3
0,0,0,3,2,0,0,0,19,19.5,9.3
1,0,4,4,1,4,4,0,16.9,19.6,9.6
1,0,1,3,1,1,3,1,17.7,14.3,15
1,0,5,1,1,5,5,0,19.6,24.5,5
0,0,3,1,1,3,2,0,15.5,14.4,7.6
0,0,0,3,1,2,0,0,17.3,7.6,20.6
0,0,2,1,1,0,1,1,15,15.3,17
0,0,0,1,1,0,0,0,16.9,6.6,3.5
0,0,1,1,1,1,1,1,16.6,25.3,#N/A
1,3,1,1,1,1,2,1,14.2,19.5,0
1,0,3,1,1,3,5,0,12.3,6.9,10
1,0,0,1,1,0,0,1,16.6,11.8,8.6
0,0,5,1,2,5,4,0,15.3,21,26.6
0,3,4,1,1,4,3,0,12.7,18.7,19.2
0,0,0,1,1,0,0,1,12,24.1,22.7
0,0,0,1,1,0,0,0,16.6,9.4,6.6
0,0,0,1,1,2,0,0,15.3,14.5,22.2
0,0,2,1,1,0,1,0,16.4,10.6,12.5
0,0,1,1,1,1,1,0,14.2,18.4,16.3
0,0,0,3,1,0,0,0,12.9,13.9,11.4
1,0,0,3,1,0,0,0,13.7,5.4,17.8
1,0,3,4,1,5,2,0,14.6,13.9,15.2
1,0,1,1,1,3,0,0,12.2,10.9,3
0,1,4,4,1,0,3,0,14.4,0,16.1
0,0,1,2,1,0,0,0,14.5,15.1,17.2
0,0,0,1,1,1,0,1,14.4,14.9,24.2
0,1,0,1,1,0,0,0,14.5,9,15.1
0,0,0,3,1,0,0,0,12.8,2.7,0
0,0,0,1,1,1,1,0,17,32,13.6
0,0,0,2,1,0,1,0,12.2,4.5,3
0,0,2,1,1,0,4,1,13.7,15.7,13.6
0,0,5,1,1,4,5,0,17,10.9,13.6
0,5,0,1,1,0,0,0,11.8,9.3,5.7
0,0,0,3,1,0,0,0,12.8,13.7,7.3
0,3,0,2,1,2,0,0,14.6,10.4,0
0,0,0,1,1,0,0,1,11.8,12.3,9.3
1,3,2,3,1,3,4,0,16.1,15.9,17.9
1,0,0,1,1,1,0,0,11.5,12.1,11.3
1,0,4,3,1,4,0,0,17.3,11.6,16
0,0,5,1,2,5,5,0,13.4,34.4,18.4
0,0,1,2,1,2,2,1,13.5,10.2,35.7
0,0,3,1,1,0,1,1,16.8,11.2,30.7
0,0,1,4,1,0,1,0,13.4,8.4,5.4
0,0,0,1,2,1,3,0,16.8,10.9,25.5
0,3,0,1,1,0,0,1,16,24.4,19.3
1,0,3,4,1,4,5,0,11.2,17.7,20.9
1,0,0,1,1,0,1,0,13.9,15.5,20
1,0,0,1,1,0,2,0,13.7,13.2,21.7
0,0,0,1,1,1,0,0,13.3,17.9,17.3
0,0,5,1,1,3,4,1,14.7,7.5,22.5
0,0,1,4,1,2,0,0,17.6,19.3,14.6
0,1,4,1,1,0,1,1,11.2,14.9,16.2
0,0,0,1,1,1,0,0,13.9,24.6,12.5
0,0,2,1,1,0,0,0,12,22.2,2.6
0,5,0,4,4,5,3,0,13.3,38,12.5
0,0,0,1,1,0,0,0,12,10,5.7
0,0,1,1,1,0,0,1,15.8,11.5,16.1
0,0,0,1,1,0,0,0,15.8,9.1,20
1,0,5,1,1,5,1,0,13.7,30.7,10.7
1,5,0,1,2,0,0,1,13.7,10.9,23
1,0,3,1,1,3,0,0,13.4,15.8,14.5
0,0,0,1,1,2,2,0,15.8,17.7,0
0,5,2,4,1,4,5,0,13.4,7.8,6.6
0,5,1,1,1,0,1,0,15.8,14.9,15.5
0,0,1,3,1,0,0,0,14.8,5.5,16.3
0,5,0,1,1,0,0,1,15.5,10,25
0,5,0,4,1,1,0,1,14.8,15.5,13
0,0,0,1,1,0,4,0,14.8,18.6,16.1
0,0,4,1,1,1,3,0,14,18,14.2
0,1,0,1,1,0,0,0,16,7.9,8
0,0,0,1,1,0,0,0,15.5,8.6,0
1,3,1,1,2,3,4,0,16,32.4,15
1,5,2,1,1,1,0,0,16.1,2,10.8
1,0,5,1,1,5,3,0,16.1,17.1,12.8
0,0,1,1,1,0,2,1,13.5,13.7,13.1
0,0,4,0,1,4,5,0,16,17.1,16.6
0,0,0,4,1,1,0,0,16.8,24.6,12.9
0,1,3,1,2,2,1,1,17.3,13.7,14.2
0,0,0,1,1,0,1,0,11.5,12.5,11.1
0,0,0,1,1,0,0,0,13.4,12.3,11.7
0,0,0,1,1,0,0,1,16.8,11.1,8
0,1,0,1,1,0,0,0,13.4,9,21.6
0,0,0,1,1,0,0,0,17.3,2.5,2.9
1,0,1,1,1,0,3,0,14.6,22.2,21
1,0,3,4,1,3,4,0,15.5,18.5,22.2
1,1,5,1,1,5,1,0,22.3,0,12.9
0,5,4,1,1,4,5,0,17.1,17,23.9
0,0,0,3,1,0,0,0,7.8,17.7,14
0,0,1,1,1,0,1,1,16.8,13.9,3.8
0,0,0,1,1,1,2,1,16.8,23,26.3
0,0,0,1,1,0,0,0,21.7,3.5,4
0,0,0,2,1,0,0,0,7.8,8.1,5.5
0,3,0,1,1,1,0,1,13,4.7,19.2
0,0,2,1,2,2,0,0,17.1,33.9,6.2
1,0,4,1,1,3,5,0,13.5,15.8,14.8
1,0,3,1,1,4,3,0,16.8,10.9,11.4
1,0,1,1,2,2,1,0,16,17.1,20.6
0,0,1,1,1,0,2,0,13.4,9,9.2
0,0,2,1,1,1,0,0,13.4,0,17.8
0,0,5,1,1,5,4,0,13.5,5,11.1
0,0,0,1,1,0,0,0,11.5,10.1,3.8
0,0,0,1,1,1,0,1,16.1,0,3.5
0,0,0,1,1,0,0,0,11.5,2.8,0
0,0,0,1,1,0,0,1,16.8,9.5,7.8
