íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
1,0,5,4,1,4,2,0,15.2,9.8,4.7
0,0,1,1,1,1,1,1,17.3,12.9,14.6
0,0,0,1,1,0,0,0,14.6,14.8,22.2
0,0,4,1,1,3,3,0,15.5,12,29.7
0,0,0,1,1,0,0,0,17.1,5.2,14
0,0,2,1,1,0,5,0,17.1,9.4,26.6
0,0,1,1,1,1,0,0,18.1,2,13.3
0,0,0,3,1,0,0,0,14.6,19.5,10
0,0,0,1,1,2,1,0,17.3,20.5,16
0,0,0,1,1,0,0,0,19.9,10.9,4.2
0,5,0,1,1,0,0,0,13.4,13.3,14.2
0,0,0,4,1,0,0,1,19.9,16,#N/A
1,0,0,4,1,0,0,0,18.7,8.8,15.3
1,0,1,2,1,1,4,0,15.4,22.2,3.3
1,0,4,1,1,3,2,0,15.9,16,4.7
0,0,2,1,1,5,5,0,16.9,10,9.4
0,0,1,2,1,0,0,1,18.5,20.5,10.5
0,0,3,1,2,2,3,0,15.9,2,12.2
0,0,0,1,1,0,0,0,18.7,5,11.4
0,0,0,3,1,0,1,0,19.1,14.4,15.7
0,0,0,1,1,0,0,0,14,7.4,22.4
0,0,0,1,1,4,0,1,16.9,6.3,4.5
0,0,0,2,1,0,0,0,18.5,13,20.3
0,0,5,1,1,1,1,1,19.1,16.6,16
1,0,5,1,4,5,5,0,15,46.4,19.2
1,0,1,1,1,1,1,0,15.2,1.9,12.9
1,0,4,4,1,4,4,0,16.8,11.2,18.9
0,0,3,2,1,3,3,1,31.1,25.7,12.1
0,0,2,1,1,2,2,0,17.4,10.7,0
0,3,1,2,1,0,1,1,15.1,21.2,0
0,0,0,1,1,1,0,1,14.2,5.1,8
0,0,0,2,1,0,0,0,15.2,17.6,9
0,0,0,1,1,0,0,0,15,5.4,13.1
0,0,0,1,1,0,0,0,22.7,6.2,17.6
1,0,0,1,1,0,0,1,16.9,8.4,8.3
1,0,0,1,1,0,0,0,17.5,13.2,6.4
1,0,1,1,1,1,1,0,13.3,4.1,9.8
0,0,0,1,1,0,0,0,13.9,21.2,16.6
0,0,3,1,1,3,0,0,18.3,6,6.2
0,0,0,1,1,0,1,0,13.9,10.9,8.3
0,0,2,1,1,1,2,0,20.6,10.5,4.1
0,0,5,1,1,2,4,0,12.9,9.5,9.6
0,0,0,1,1,0,0,1,20.6,16.9,21.2
0,0,1,1,0,4,5,0,16.9,36.7,40.5
0,0,0,3,1,0,0,1,18.3,1.9,8.6
0,0,4,3,1,5,3,0,13.3,19.2,32.3
0,0,0,1,1,0,0,0,12.9,6.2,2.1
0,0,0,1,2,0,0,0,25.6,13.5,29.1
1,0,3,1,1,4,1,0,19,11.2,12.9
1,0,5,2,2,3,0,0,15.5,21.8,16.9
1,0,0,1,2,0,0,1,14.7,15.6,30.3
0,1,0,3,1,0,0,1,15.2,10.6,12
0,0,4,1,1,2,2,1,13.3,21.2,10.8
0,0,2,3,1,1,4,0,19,0,11.3
0,5,0,3,1,0,0,0,14.7,21,6.3
0,0,0,1,1,5,0,0,15,21.8,11.5
0,0,1,1,1,1,5,0,12.3,39.5,16.6
0,0,0,1,1,0,0,0,14.2,16,7.8
0,5,0,1,1,0,0,0,15,11.5,19.3
0,0,0,2,3,0,0,0,15.2,9.6,2.7
0,0,0,1,1,0,1,0,12.3,2.9,12.9
0,0,0,2,1,0,0,0,13.3,5,5.6
0,0,1,1,1,0,3,0,14.2,16,22.8
0,0,0,1,1,0,0,0,15.5,9.3,5
1,0,5,1,1,4,5,0,17.3,33.3,11.6
1,0,4,1,1,0,1,0,19.9,6.7,13.2
1,0,2,3,1,1,1,1,19.9,12,17.2
0,0,1,1,1,1,0,0,15.5,26.9,28.8
0,0,0,1,1,2,3,0,14.6,19.5,22.7
0,0,0,1,1,0,0,0,17.3,16.6,13
0,0,3,3,1,3,4,0,13.4,20.2,14.2
0,0,0,1,1,0,0,1,18.1,16.5,14.2
0,0,0,3,1,0,0,0,18.1,12.3,15.9
0,0,0,1,1,0,0,0,15.2,4.4,0
0,0,0,3,1,0,0,0,17.1,12.1,19
0,0,0,1,1,0,0,0,14.6,13.7,13.1
0,3,0,1,1,0,0,0,17.1,11.9,18.9
0,0,1,1,1,5,2,1,15.5,14.2,16.2
1,0,1,1,1,3,4,0,15,41.3,6.2
1,0,5,1,2,4,5,0,12.3,17.8,15.4
1,0,0,3,1,1,0,0,15.5,6.5,5.2
0,0,1,1,1,2,1,0,15.5,9.7,10.3
0,0,0,2,1,0,0,0,14.2,5.1,13
0,0,4,1,1,5,3,0,14.7,20,22.2
0,0,0,1,1,0,0,1,15.2,9.5,15.5
0,0,3,1,1,1,2,1,13.3,12,13.5
0,0,2,1,1,0,1,1,19,12.7,20
1,0,0,1,1,1,0,0,19.6,9.9,27.9
1,0,5,1,1,4,0,0,18.8,13.7,10.5
1,0,0,1,1,0,0,0,19.6,12.4,9.5
0,0,0,1,1,0,1,0,7.8,18.2,10
0,0,0,1,1,0,0,0,9.5,4.3,8.3
0,0,3,1,1,3,4,0,15.2,10.7,10.4
0,1,1,4,1,0,3,1,18.8,6.3,7.6
0,0,0,1,1,2,0,0,8.3,10,25.9
0,0,2,1,1,0,1,0,7.8,17.3,7.1
0,0,0,1,1,1,2,1,6.5,10,16.6
0,5,1,1,1,0,5,1,18.8,11.6,13.5
0,3,4,1,1,5,0,0,10,9,13.7
0,0,0,1,1,0,0,0,10,6,0
0,3,0,1,1,0,0,0,9.5,0,13.2
0,0,0,1,1,0,0,0,15.2,5.6,5.8
0,1,0,1,1,0,0,0,8.3,2.5,9
0,1,0,1,1,0,0,0,19.6,0,5.2
0,0,0,1,1,0,0,0,6.5,5.8,12.5
1,5,5,1,2,4,0,0,13.6,11.6,22.6
1,0,0,1,3,0,0,0,16.7,37.5,22.2
1,0,0,4,1,1,2,0,10.6,17.3,7.6
0,5,0,2,1,0,0,0,14.3,9.9,19.7
0,0,0,1,1,0,1,0,11.2,13.9,28.5
0,0,2,1,2,2,1,0,12.5,38,18.4
0,5,0,1,1,0,0,1,11.2,10,31.4
0,0,3,1,1,0,5,1,12.7,15.4,22.9
0,5,1,1,1,0,3,0,9,19.3,38.6
0,3,1,1,1,1,4,0,10.6,21.2,7.8
0,0,4,1,2,5,0,1,12.7,33.6,29.1
0,0,0,4,1,3,0,0,13.6,9.4,11.3
0,0,0,1,1,0,0,0,16.7,16.9,12
0,5,0,1,1,0,0,0,14.3,12.5,21.9
0,3,0,1,1,0,0,0,12.5,4.2,16.4
1,0,1,1,2,4,1,0,15.5,34.4,12.8
1,0,2,1,1,1,2,1,11.9,12.3,11.9
1,0,3,1,1,2,4,0,16.4,31.1,27.3
0,0,5,1,1,5,3,0,14.6,14.5,12.8
0,3,4,3,1,3,5,0,15.2,12.5,8.8
0,0,0,1,1,0,0,0,15.4,23.8,25.9
0,0,1,3,1,1,0,1,13.6,18.4,23.2
0,3,0,1,1,0,1,0,15.2,15.1,21.4
0,0,0,1,1,0,0,0,15.2,7.7,3.1
0,0,0,3,1,0,0,1,15.4,7.1,0
1,5,4,2,1,3,4,0,10.7,11.6,19.2
1,0,1,1,1,1,1,0,11.4,25.2,9
1,3,0,1,1,0,0,0,11.4,14.7,6.9
0,0,0,1,1,0,1,0,10.7,14.9,18.8
0,3,0,2,1,0,0,0,15.6,15.2,13.7
0,0,0,1,1,0,0,0,14.1,3.5,12.1
0,0,1,1,1,1,0,0,14.1,13.2,8.1
0,5,2,1,3,5,2,0,13.2,40.4,26.1
0,5,0,1,2,0,0,0,15.6,33.9,16.9
0,5,3,2,1,2,3,1,11.3,10.8,11.5
0,1,0,1,1,0,0,0,14.7,4.2,14.8
0,5,0,1,1,0,0,1,10,9.1,15.3
0,5,0,1,2,0,0,0,10,9.7,17.9
0,0,0,1,1,0,0,0,13.2,2.4,3.8
0,3,0,1,1,0,0,0,14.7,10.5,9.7
0,0,0,1,1,0,0,1,11.3,14.5,28.9
0,1,0,1,1,0,0,0,15.6,14.4,7.8
0,5,5,1,2,4,5,0,10.7,17.7,13.6
1,5,5,1,1,3,5,0,15.4,34.2,24
1,0,4,1,1,5,3,0,16.4,22.9,3.3
1,0,0,4,1,1,0,1,11.9,5.1,10.2
0,0,3,1,1,2,1,1,15.2,15.1,25
0,0,0,1,1,0,0,0,15.4,2.6,6.1
0,0,2,1,1,1,2,0,15.5,21.1,20
0,1,0,1,1,0,0,1,15.5,9.7,11.1
0,0,0,1,1,0,1,0,16.4,15.7,20.5
0,0,1,4,1,0,0,0,15.2,4.4,10.5
0,0,0,1,1,0,0,0,14.6,8.6,13.8
0,0,0,4,1,0,0,0,11.9,18,24.2
0,0,0,1,1,0,0,0,15.2,0,13
0,0,1,1,1,4,4,0,14.6,15.9,27.8
0,0,0,1,1,0,0,0,13.6,9.5,9.8
0,0,0,1,1,0,0,0,13.6,5.1,12.1
1,0,1,3,1,1,0,1,15.4,18.9,27.2
1,5,3,4,1,3,0,0,11.9,15.8,14.8
1,1,0,1,1,0,3,0,12.2,11.7,30.3
0,0,1,1,1,1,1,0,17.3,10.5,14.1
0,5,5,1,3,5,5,0,15.4,34.4,27.2
0,5,2,4,1,0,4,1,9.4,17,10
0,0,0,1,1,0,0,0,9.4,4.3,0
0,1,4,3,1,2,2,0,10.7,24.6,11.5
0,0,0,1,1,0,0,0,17.7,23,36.1
0,0,0,1,1,0,1,0,17.7,33.1,12.1
0,5,0,2,1,0,0,0,12.2,17.9,5.7
0,5,0,1,1,4,0,1,10.7,11.3,11.1
0,0,0,1,1,0,0,0,13.3,16.3,17.9
0,0,0,4,1,0,0,0,11.9,10,15.7
0,0,0,1,1,0,0,0,13.3,6.2,0
0,0,0,1,1,0,0,0,17.3,2.9,6.9
1,3,3,3,1,3,1,0,14.6,19.1,11.9
1,0,0,1,1,0,0,0,15.4,5.2,11.7
1,5,0,1,2,0,1,0,15.4,25.2,8.3
0,0,1,4,1,1,2,1,15.2,2.7,12.7
0,0,0,1,1,0,0,0,16.4,6.6,20
0,0,0,4,1,0,0,1,15.2,13.5,18.3
0,1,4,4,1,4,4,0,15.2,8.7,12.9
0,3,5,1,1,5,5,0,16.4,15.2,18.6
0,3,0,1,1,0,0,0,13.6,0,5.7
0,1,0,1,1,1,0,0,15.5,3.7,4.5
0,5,2,1,1,2,3,1,14.6,23.5,0
0,0,0,1,1,0,0,0,15.5,4.3,8
0,0,0,1,1,0,0,0,11.9,7.7,17.2
0,1,0,1,1,0,0,0,11.9,0,11.1
0,0,1,1,1,0,0,0,13.6,12.3,50
1,5,2,1,2,2,2,0,13.6,10.5,25.5
1,5,5,1,3,5,5,0,10.6,33.3,29.7
1,1,1,4,1,1,3,0,9,25.2,16.6
0,5,3,1,1,4,1,1,10.6,17.5,0
0,3,0,1,1,0,0,1,12.5,16.8,13.3
0,3,0,1,1,0,0,0,14.3,15.2,12.6
0,5,4,1,2,3,4,0,9,10.1,22.7
0,5,0,1,1,0,0,1,16.7,23,23
0,0,0,1,1,0,0,0,16.7,8.4,19
0,0,0,1,1,0,0,0,13.6,14.9,11.7
0,1,0,1,1,0,0,0,14.3,0,0
0,0,0,1,1,0,0,0,14.3,12.4,10.5
0,0,1,1,1,1,1,0,12.7,8.3,17.8
0,0,0,1,2,0,0,0,11.2,4.3,13.4
0,0,0,1,1,0,0,0,12.7,6.2,4.5
0,0,0,1,1,0,0,0,11.2,18.7,6.2
0,0,0,1,1,0,0,0,12.5,0,9.7
1,5,5,1,1,5,4,0,17.3,11.6,7.8
1,0,4,1,2,4,5,0,17.3,32.1,16.6
1,0,0,4,1,1,0,0,11.9,5.7,11.3
0,5,0,1,1,0,0,0,17.7,10.3,32.2
0,0,2,1,1,0,2,0,11.9,14.4,0
0,0,0,1,1,2,0,0,12.2,17.9,33.3
0,0,0,1,1,0,0,0,15.4,5,25.5
0,5,0,4,1,0,0,1,17.3,28.8,18.5
0,5,1,2,1,3,0,0,10.7,18.6,12.5
0,0,1,1,1,1,1,0,12.2,14.5,12.8
0,5,0,1,1,0,0,0,9.4,17,9.6
0,5,0,3,1,0,3,1,9.4,25.2,14.5
0,3,0,1,1,0,0,0,13.3,8.8,17
0,0,3,4,2,0,1,1,15.4,36.3,16.4
0,0,0,1,1,0,0,0,10.7,0,13.1
0,0,0,2,1,0,0,0,17.7,9.7,19.2
0,0,0,1,1,0,0,0,11.9,12.4,11.7
0,0,0,2,1,0,0,0,13.3,10.9,30.7
1,0,3,1,1,5,4,0,14.6,23.5,10.6
1,5,0,1,3,3,1,0,15.4,32.4,23.8
1,0,5,4,1,4,5,0,15.2,11.7,3.8
0,0,4,4,1,1,3,0,15.5,19.1,12.8
0,0,2,1,1,2,1,1,16.4,9,11.7
0,0,1,1,1,0,0,0,13.6,18.4,0
0,0,0,2,1,0,0,1,15.2,18.1,12.9
0,1,0,1,1,1,0,0,15.2,15,21.2
0,5,0,1,1,0,2,0,11.9,12.3,4.1
0,5,0,1,1,0,0,1,13.6,12.8,17.2
0,0,0,1,1,0,0,0,16.4,10.5,8.6
0,0,0,1,1,0,0,0,14.6,0,12.8
0,0,0,1,1,0,0,0,15.4,4.8,25.9
0,3,1,1,1,0,0,0,15.5,4.3,4.5
0,5,0,1,1,0,0,0,11.9,5.1,0
1,5,2,1,1,1,4,0,12.8,14.2,18.1
1,1,4,1,2,4,3,0,14.9,19.5,19.2
1,0,3,1,1,2,2,0,17.3,15.2,6.5
0,1,1,1,1,3,1,1,12.8,9,20.6
0,0,5,1,1,1,1,0,14.9,20,11.1
0,0,0,1,1,0,0,0,13.2,6.2,15
0,0,0,1,1,0,0,0,12.4,9.7,8.1
0,1,0,2,1,0,0,1,15.9,12.5,9.5
0,0,1,1,2,5,5,0,13,37.1,28.8
0,0,0,1,1,0,0,1,15.9,16.8,0
0,0,0,1,1,0,0,0,13,6.6,0
0,3,0,1,1,0,0,0,13.2,4.8,12
0,0,0,1,1,0,0,0,17.3,22.5,17
0,3,0,1,1,0,0,0,12.1,5.1,5.7
0,0,0,1,1,0,0,0,12.4,0,17.2
1,0,1,1,1,0,1,0,17.7,4.7,2.9
1,0,5,3,1,5,5,0,17.7,21.3,12.1
1,0,4,1,1,1,2,1,10.7,16,16
0,0,2,2,1,1,1,0,11.9,12.4,6.8
0,0,3,1,1,2,4,0,17.3,4.8,10
0,0,1,1,2,4,3,0,17.3,32.1,8.6
0,0,0,1,1,0,0,0,12.2,12.7,12.5
0,1,0,2,1,3,0,1,10.7,9,16.9
0,0,0,1,1,0,0,0,12.2,4.2,4.1
0,0,0,2,1,0,0,0,11.9,8.6,12
0,0,0,1,1,0,0,0,15.4,3.6,11.1
0,1,0,2,1,0,0,1,13.3,7.7,0
0,0,0,1,1,0,0,0,9.4,0,8.6
1,5,5,1,1,4,5,0,15,21.5,8.3
1,3,1,4,1,2,0,0,16.5,13.4,16.9
1,0,2,3,1,1,1,0,14.2,10.7,11.1
0,3,0,1,1,0,0,0,16.5,5.7,19.2
0,3,4,1,1,1,1,1,13.9,15.3,22.9
0,0,0,1,1,0,0,1,16,14.2,10.5
0,3,0,1,1,0,0,0,14.2,0,18.9
0,0,0,1,1,0,0,0,14.6,8.5,6.2
0,3,0,1,1,0,3,0,15,12.6,4.7
0,3,0,2,1,0,0,0,14.6,5.2,6.8
0,0,1,4,1,5,2,0,13.9,#N/A,8.4
0,0,3,1,1,3,0,1,16.6,15.3,11.7
0,3,0,1,1,0,4,0,17.3,19.2,10.7
0,0,0,4,1,0,0,0,17.3,6.2,17
0,3,0,1,1,0,0,0,16,4,16.6
0,0,0,1,1,0,0,0,16.6,14.1,15.2
1,0,1,2,1,0,2,1,14.4,17.4,17
1,0,0,1,1,2,1,0,19.3,11.7,15.3
1,5,2,4,1,4,1,0,16.4,#N/A,29.3
0,5,5,3,1,5,3,0,23.4,5.8,20.5
0,0,4,1,4,3,5,0,14.4,20,33.8
0,0,3,1,1,1,4,0,21,17.8,20
0,0,0,1,1,0,0,1,15.1,13.3,17.2
1,0,1,2,1,0,0,1,17.6,9.7,16.2
1,0,5,1,1,2,5,0,19.5,12.6,11.5
1,1,0,0,1,4,0,0,19.6,19,22.4
0,1,3,4,1,0,2,0,19.6,13,17.1
0,0,2,3,1,3,3,0,16.4,15.3,8.4
0,3,0,4,1,0,0,1,16.8,12.4,11.7
0,0,4,4,1,1,4,0,14,13.6,18.1
0,0,0,3,1,0,1,0,14,11.1,0
0,0,0,1,1,0,1,0,17.6,4,6
0,3,0,1,1,1,0,0,16.9,4.1,21.8
0,3,0,1,1,0,0,0,16.9,12.2,15.9
0,3,0,1,1,0,0,0,16.4,25.8,6
0,0,1,4,1,5,0,1,16,10.5,14.2
1,0,0,1,1,0,1,1,12.8,5.7,6.3
1,5,3,1,2,5,4,0,15.4,24.1,21.4
1,0,1,1,1,1,0,1,13.2,6.6,9.6
0,0,1,1,1,3,0,0,20.5,11.7,7.6
0,0,4,1,1,4,3,0,14.7,10.5,21.9
0,0,0,2,1,0,1,0,18.3,4.9,16.3
0,0,2,1,1,2,2,0,12.4,26.6,18
0,5,5,3,1,1,5,1,13.2,10.6,16.9
0,5,0,1,1,0,0,0,17,19.7,33.3
1,5,5,4,1,4,1,0,14.4,19.6,14.7
1,0,1,1,1,1,4,1,14.4,10,16.3
1,0,3,1,1,3,2,0,15,5.8,22.6
0,0,2,1,1,5,3,0,21,11.6,9.7
0,5,0,1,1,0,0,0,19.3,1.4,21.4
0,3,4,2,1,2,5,0,15,19.6,18.9
0,0,0,1,1,0,0,0,23.4,5.8,17.9
0,0,0,1,1,0,1,0,14.4,0,3.7
0,5,0,4,1,0,0,1,15.1,#N/A,10.7
0,5,1,4,1,1,0,1,16.4,0,28.3
1,0,4,1,1,4,4,0,14,11.6,7.6
1,0,2,1,1,3,1,0,19.5,12.9,19.3
1,0,1,1,1,0,2,1,16.9,4.2,22.5
0,3,0,2,1,2,0,0,17.6,19,0
0,0,1,1,1,0,3,1,16.8,12.4,21.2
0,3,0,1,1,0,0,1,16.4,15.3,16.9
0,0,5,1,1,5,5,0,14,8.3,19
0,1,0,1,1,1,1,0,16.8,0,13.7
0,0,0,1,1,0,0,0,16,2.7,4.4
0,0,0,1,1,0,0,0,16.4,9.8,8.4
0,0,0,1,1,0,0,0,19.6,10,18.1
0,0,0,1,1,0,0,0,19.6,0,3.2
0,3,0,1,1,0,0,0,17.6,10.9,9.3
0,3,3,1,1,1,0,0,16.9,#N/A,13
1,5,4,2,1,5,4,0,23.4,8.8,38.2
1,0,5,4,4,4,5,0,21,24.1,32.7
1,0,3,1,1,2,1,0,14.4,#N/A,5.4
0,3,1,1,2,3,3,0,15,19.6,11.9
0,0,0,1,1,0,0,0,21,11.6,20
0,0,0,1,1,0,0,0,14.4,3.3,11.7
0,0,2,1,1,0,2,1,15.1,4.1,14.6
0,0,0,1,1,1,0,0,14.4,0,7.5
0,3,1,3,1,1,1,1,16.4,10.5,19.6
0,0,0,1,1,0,0,0,15,6.6,9.6
0,5,0,1,1,0,0,1,19.3,14.8,30.3
0,0,0,1,1,0,0,0,23.4,10.6,24.3
0,0,0,2,1,0,0,0,14.4,0,5.8
1,3,5,1,2,5,5,0,16.6,16,11.3
1,3,4,1,1,4,2,1,14.1,9.8,24.1
1,3,1,1,1,1,0,0,16.6,12.6,21.7
0,0,3,1,2,3,4,0,15.1,14.9,10.7
0,0,2,1,1,2,3,0,13.6,#N/A,12
0,3,0,1,1,0,1,1,14.7,4.3,16.2
0,0,1,1,1,1,1,1,13.6,19.6,12.1
0,0,0,1,1,0,0,0,13.7,8.5,0
0,0,0,1,1,0,0,0,15,0,15.7
0,0,0,1,1,0,0,0,14,6.6,4.5
1,0,5,1,1,4,4,0,14.7,11.6,15.3
1,0,4,2,1,3,5,0,13.7,8.1,15.8
1,0,1,4,1,1,1,0,13.6,7.4,9.6
0,0,2,1,1,2,1,1,13.6,4.6,21.5
0,0,1,1,1,1,2,0,13.7,4.1,16.6
0,0,0,1,1,0,0,0,15,12.5,7.1
0,0,0,1,1,0,0,0,16.6,2.2,12.8
0,0,3,1,1,5,3,0,15,12.5,9.3
0,3,0,1,1,0,0,1,14.1,3.3,17.2
0,5,0,1,1,0,0,0,14,19.7,10.7
0,3,0,1,1,0,0,0,14.1,6,22.8
0,5,0,1,1,0,0,0,16.6,0,9.3
0,3,0,1,1,0,0,0,14,4.7,11.4
0,0,0,1,1,0,0,0,15.1,11.7,11.3
0,5,0,1,1,0,0,1,14.7,24.1,17.7
0,3,0,1,1,0,0,0,15.1,0,7.6
1,0,5,1,1,5,5,0,16.5,11.6,15.3
1,0,1,1,1,0,1,1,14.6,8.6,14.7
1,0,3,4,1,2,0,1,13.9,15.3,12
0,3,0,1,1,3,0,0,16,14,27
0,0,0,1,1,0,0,0,16.5,21.3,20.3
0,0,4,1,1,1,3,0,17.3,5.3,17
0,3,0,1,1,0,0,0,15,12.8,7.3
0,1,1,1,1,0,1,0,15,12.6,17.7
0,3,0,1,1,0,0,0,16.6,15.3,38.7
0,3,0,1,1,0,0,0,14.2,0,6.5
0,3,0,1,1,0,0,0,13.9,10.2,15.3
0,3,0,1,1,0,0,1,14.2,10.7,9.5
0,3,0,1,1,1,4,0,16,#N/A,19.1
0,0,0,1,1,0,0,0,17.3,6.2,25.8
0,0,2,1,1,4,2,0,16.6,34.4,13.7
0,0,0,1,1,0,0,0,14.6,7.8,9.5
1,0,1,1,1,0,1,0,14.1,#N/A,17.4
1,0,2,1,1,2,3,0,14.7,5,3.5
1,0,5,1,1,5,4,0,15.1,23,24.5
0,0,1,1,1,1,1,1,13.6,11.5,21.4
0,0,4,1,1,4,5,0,13.7,0,4.5
0,0,3,1,1,3,2,0,15,3.8,11.4
0,0,0,1,1,0,0,0,14,3.2,0
0,0,0,1,1,0,0,0,14.1,0,9.7
0,0,0,1,1,0,0,1,16.6,0,3.7
0,0,0,1,1,1,0,0,13.6,0,6.3
0,0,0,1,2,0,0,0,16.6,0,11.9
0,0,0,1,1,0,0,1,14.7,3.9,0
0,0,0,1,1,0,0,0,15,9.2,6.2
1,5,2,1,2,1,4,0,15.5,18,9.6
1,0,3,2,1,3,3,0,14.6,0,13.7
1,0,4,1,4,5,5,0,15.1,43.7,12.5
0,0,5,1,1,4,2,0,18,4.7,8.6
0,0,0,1,1,0,1,1,15.1,11.9,2.7
0,0,0,2,1,1,1,1,17.2,9.3,8.3
0,0,1,1,1,0,0,0,10.8,5.1,4
0,0,1,3,1,2,0,1,10.9,16.8,29
0,0,0,1,1,0,0,0,10.8,17.6,11.1
1,0,5,1,1,4,5,0,18.3,42.4,#N/A
1,5,1,1,1,1,4,1,13.3,6.3,18
1,0,3,1,1,2,3,0,13.9,15.5,6.2
0,0,4,1,1,3,2,0,13.3,9.8,8
0,0,2,3,1,0,1,1,12.9,#N/A,#N/A
0,0,0,1,1,5,0,0,25.6,25.7,28.3
0,0,0,1,1,1,0,0,16.9,13.7,14.6
0,0,0,1,2,0,0,0,13.9,2.9,16.6
0,0,0,1,1,0,0,0,20.6,22.6,18.4
0,0,0,1,1,0,0,1,20.6,13.1,12.2
0,0,0,3,1,0,0,0,12.9,11.1,6.4
0,0,0,1,1,0,0,0,18.3,13.9,16.6
0,0,1,1,1,0,1,0,17.5,13.2,19.5
1,0,2,1,1,1,0,0,15.2,#N/A,#N/A
1,5,5,1,4,5,5,0,22.7,41.3,34.8
1,0,1,1,1,3,3,1,31.1,21.6,14.2
0,0,4,1,1,4,4,0,14.2,0,2.7
0,0,0,1,1,1,2,0,17.4,#N/A,#N/A
0,0,0,1,1,0,0,1,15,#N/A,#N/A
0,0,3,1,1,2,1,0,15.2,#N/A,#N/A
0,0,0,1,1,0,0,1,15,#N/A,#N/A
0,0,1,1,1,0,1,0,16.8,#N/A,#N/A
0,0,0,1,1,0,0,0,15.1,6.8,13.2
1,0,1,1,1,1,2,0,19.9,15,16.3
1,3,0,1,3,4,5,0,17.3,33.3,20.9
