íÖèá,înàÛ2,înàÛ3,înàÛ4,înàÛ5,înàÛ6,înàÛ7,înàÛ8,ògÉRÅ[ÉX,ògãRéË,ògí≤ã≥ét
0,0,0,1,1,0,0,0,12.8,15.2,12
0,0,5,4,1,5,2,0,13.4,11.5,5.1
0,0,0,1,1,0,0,0,13.3,0,5.2
0,0,0,1,1,0,0,0,12.8,14.4,12.9
0,0,0,1,1,4,4,0,15.5,21.1,7.8
0,0,0,1,1,0,0,0,13.3,11.5,2.4
0,1,0,1,1,2,0,1,13.8,15.4,5.2
0,1,4,1,1,1,1,0,15.4,10.1,18.7
0,0,1,1,1,0,3,0,15.5,8.6,12.7
0,1,0,1,1,0,0,0,13.3,6.5,6.2
1,0,4,1,1,4,4,0,15.5,18,25.5
1,0,1,1,1,0,0,0,13.5,12.5,9.6
1,0,3,1,1,3,1,0,14.5,17.7,13.6
0,0,0,1,1,0,0,0,14.2,5.7,13.5
0,1,0,1,1,0,3,1,12.1,1.9,9.6
0,5,0,2,3,5,5,0,15.5,34.4,19
0,0,1,3,1,1,1,0,14.2,16.3,8.3
0,0,0,2,1,0,0,0,13.1,12.7,13.2
0,5,2,4,1,1,0,1,15.4,8,38.8
0,0,5,2,1,2,2,0,15.4,6.7,13
0,0,0,1,1,0,0,1,12.4,6,7.1
0,0,0,1,1,0,0,0,12.4,6.1,2.6
0,0,0,1,1,0,0,0,13.5,0,15
0,0,0,1,1,0,0,0,14.5,9.5,0
0,0,0,1,1,0,0,0,12.1,7.9,17.2
0,0,0,1,1,0,0,0,13.1,17.9,15.3
1,0,1,1,1,0,0,0,18.7,5.1,20
1,0,5,1,1,4,3,0,18.7,4.4,22.3
1,0,0,1,1,0,0,0,11.5,10.9,9.8
0,0,4,1,1,2,4,1,13,7.6,10.7
0,0,1,1,1,3,1,0,13.6,18.1,17.9
0,0,3,1,1,1,5,1,11.5,21.4,23.9
0,0,2,1,1,5,2,0,14.6,10,2
0,0,0,1,1,0,1,0,11.6,17.3,15.3
0,3,0,1,1,0,0,0,14.3,0,4.8
0,0,0,2,1,1,0,0,14.3,19.1,19.4
0,0,0,1,1,0,0,0,17.9,7.1,8.6
0,0,0,1,1,0,0,0,11.6,8.6,3.4
0,0,0,1,1,0,0,0,13.6,8.6,13.9
0,0,0,1,1,0,0,0,17.9,0,12.1
0,0,0,1,1,0,0,1,14.6,10.2,25.8
1,0,3,1,2,4,2,0,13.3,21.3,24.3
1,5,5,1,1,5,5,0,12.2,12,14.7
1,0,2,1,1,2,3,1,15.4,0,4
0,0,4,1,1,3,4,0,13.3,21.5,19.3
0,0,0,1,1,0,1,1,13.3,22.2,5
0,0,1,1,1,1,1,0,13.4,2.4,0
0,0,0,1,1,0,0,0,13.8,12.5,0
0,0,0,1,1,0,0,0,15.5,8.6,11.3
0,0,1,1,1,0,0,0,12.8,12.4,6.8
0,0,0,1,1,0,0,1,15.5,7.7,10.3
0,0,0,1,1,0,0,0,13.8,5,5.2
0,0,0,1,1,0,0,0,12.2,0,4
0,0,0,3,1,0,0,0,13.3,0,2.7
0,0,0,1,1,0,0,0,13.4,10,4.7
0,0,0,1,1,1,0,0,12.8,5.8,8.3
1,0,4,1,1,4,3,0,14.5,11.6,20.9
1,5,5,1,1,5,5,0,13.1,17,33.3
1,5,3,1,1,3,4,0,14.5,18.8,18.5
0,0,1,1,1,1,1,1,15.5,14.5,11.1
0,1,0,1,1,0,0,0,12.4,15.1,5.5
0,3,2,1,1,2,2,0,13.5,10.6,10.7
0,0,0,1,1,0,0,0,12.1,7.9,10
0,0,0,1,1,0,0,0,14.2,7.7,0
0,1,0,1,1,0,0,1,15.4,14.5,8.9
0,0,1,1,3,1,1,1,15.4,33.9,11.2
1,1,3,1,1,3,2,0,17,21.1,12.5
1,0,2,1,1,0,0,0,15.7,17.5,5.2
1,1,0,1,1,0,5,0,17,10,8.3
0,0,4,1,1,2,0,0,12.3,11.5,3.5
0,5,1,1,1,4,1,0,13.1,30.7,6.6
0,0,0,1,1,0,1,0,14.4,6.8,11.3
0,0,5,1,1,5,3,0,18.2,18.6,34
0,3,0,1,1,1,0,0,14.4,0,18.1
0,3,0,1,1,1,4,1,13.1,10.3,0
0,0,0,1,1,0,0,0,12.3,11.6,0
0,0,1,1,1,0,0,1,15.7,11.5,7.1
0,1,0,1,1,0,0,0,13.6,6.2,14.8
0,0,0,1,1,0,0,1,18.2,12.5,7.6
0,0,0,1,1,0,0,0,11.5,2,9.2
0,0,0,4,1,0,0,0,11.5,5.7,13.6
0,0,0,1,1,0,0,0,13.6,0,6.2
1,1,0,1,2,2,3,1,12.6,32.4,23.8
1,0,2,2,1,4,2,0,12.8,20.8,15.3
1,0,4,1,1,5,5,0,15.2,3.4,4.5
0,0,1,1,1,0,1,1,12.1,22.9,14.8
0,0,5,1,2,3,4,0,12.8,16.3,23.2
0,0,1,1,1,1,0,0,12.1,15.2,12.2
0,1,0,1,1,0,0,1,12.7,3.3,16
0,0,3,1,1,1,0,0,12.6,15.9,17.4
0,0,0,2,1,0,0,0,12.7,8.2,16.2
0,0,0,1,1,0,1,0,14.7,5.1,2.3
0,0,0,1,1,0,0,0,15.2,0,12.7
0,0,0,1,1,0,0,0,14.7,12.3,19.5
0,0,0,1,1,0,0,0,15.1,0,9.3
0,0,0,1,1,0,0,0,12.9,4.4,7.6
0,0,0,2,1,0,0,0,12.9,5.1,6.4
0,0,0,1,1,0,0,0,15.1,8.6,4.3
1,0,0,1,1,1,0,1,13.3,8.4,10.8
1,0,1,1,1,4,1,0,12.2,4.8,17.3
1,0,2,3,1,2,3,0,13.3,17.9,11.5
0,0,0,1,1,0,0,0,15.5,33.3,0
0,0,3,1,1,1,4,0,13.4,12.5,12.1
0,0,4,4,1,5,2,0,13.3,17,5.8
0,0,5,1,1,3,5,0,13.4,24.5,8.3
0,0,1,1,1,0,1,1,15.4,13,4.1
0,0,0,2,1,0,0,0,13.8,6.2,4.3
0,0,0,1,1,0,0,0,12.8,5.7,14.8
0,3,0,1,1,0,0,1,13.3,4.7,0
0,0,0,1,1,0,0,0,12.2,10.1,0
0,0,0,1,1,0,0,0,12.8,15.8,11.2
1,0,4,2,1,5,4,0,12.9,22.2,30.7
1,0,5,1,1,3,5,0,15.2,20.5,9
1,0,0,1,1,2,0,0,12.7,13.7,0
0,0,3,1,2,4,3,0,12.8,16.3,12.1
0,0,2,2,1,1,1,1,12.7,8.2,2.2
0,0,0,1,1,0,0,1,15.1,8.4,9.3
0,0,1,4,1,1,1,0,12.1,9,3.3
0,0,1,1,1,0,2,0,12.1,3.3,7.3
0,0,0,1,1,0,0,0,14.7,8.3,0
0,0,0,1,1,0,0,0,14.7,9.5,2.6
0,0,0,1,1,0,0,0,12.6,3.5,9.8
0,0,0,1,1,0,0,0,12.8,0,3.3
0,0,0,1,1,0,0,0,12.6,5.2,11.4
0,0,0,1,1,0,0,0,15.2,12.5,3.3
0,0,0,1,1,0,0,0,15.1,8,12.2
0,0,0,1,1,0,0,1,12.9,15.2,8.7
1,0,2,1,1,0,0,1,26.3,16.6,25
1,5,5,1,4,3,5,0,16.4,50,36.6
1,0,3,1,2,5,2,0,14.7,19.2,19.2
0,0,1,2,2,2,1,0,15.8,7.8,24.1
0,5,0,1,1,1,1,1,19.5,10.8,2.7
0,5,1,1,1,1,3,1,17.6,5.8,40.5
0,0,4,1,2,4,4,0,13.4,13.1,19.6
0,0,0,1,1,0,0,0,13.2,6.8,16.6
1,0,4,1,3,4,3,0,16.4,40.1,22.2
1,0,0,4,1,5,0,0,19.4,8.8,13.6
1,0,2,4,1,2,5,1,17.9,5,6.1
0,0,1,2,1,0,0,0,13.7,16.1,9.4
0,0,5,0,2,1,0,0,19.4,18.1,12
0,5,0,1,2,1,2,0,16.6,11.1,23.2
0,0,0,4,1,0,0,0,19.4,11.5,28.5
0,0,0,0,1,0,4,0,13.7,19.1,11.3
0,0,1,1,1,0,1,0,16.1,11.2,9.5
0,0,0,1,1,0,0,0,16.6,13.6,25
0,0,0,1,1,0,0,1,19.4,18.2,24
0,0,0,1,2,0,1,1,16.4,16.4,36.8
0,0,0,1,1,0,0,0,18.2,14.4,34.1
0,0,3,1,1,3,0,0,18.2,14.2,6.6
1,0,0,3,1,0,0,0,14.9,11.7,21.2
1,0,0,1,1,1,0,1,18,13.1,10
1,0,0,1,1,0,0,0,16.1,7.2,31.6
0,0,5,1,1,5,4,0,20,8.9,12.5
0,0,3,1,1,4,5,0,11.4,6.4,6.2
0,0,1,3,1,0,0,0,11.5,5.4,9.6
0,0,2,2,2,1,2,1,15.5,18.9,13.5
0,0,0,1,1,0,0,0,16.7,16.2,7.8
0,0,1,1,2,3,0,0,11.5,2.8,6.4
0,0,4,1,1,2,1,0,18,21.6,7.3
0,0,0,1,1,0,3,0,14.9,21.4,16.6
0,0,0,1,1,0,0,0,20,8.9,10
0,0,0,1,1,0,0,0,16.1,15.5,7.6
0,0,0,4,1,0,1,1,11.4,5.1,6.8
0,0,0,1,1,0,0,0,16.7,9.4,13.5
0,0,0,3,1,0,0,0,15.5,7.4,4.3
1,0,4,1,1,4,2,0,18.7,4.5,12.5
1,0,3,1,1,5,1,0,15.1,16.7,22.8
1,0,1,1,1,0,3,1,17.5,7.6,15.5
0,0,2,1,1,2,4,0,15,8.8,7.8
0,0,0,1,1,0,0,1,17.5,11.3,9.3
0,0,0,1,1,0,0,0,12.5,0,4
0,3,0,1,1,1,1,1,14.5,9,15
0,0,0,3,1,0,0,0,19.7,4.8,5.2
0,0,1,4,1,1,0,0,12.5,5.1,13.6
0,0,5,1,1,3,5,0,16.4,13.2,16.6
1,0,5,3,3,5,5,0,16.1,33.6,21
1,0,1,1,1,2,1,0,19.4,15,17.1
1,0,4,1,2,4,4,0,17.9,23,29.4
0,0,2,1,1,0,2,1,13.7,12.8,16
0,0,1,1,1,0,0,0,16.4,9.4,9.4
0,0,3,1,1,3,3,0,19.4,17,14
0,0,0,1,1,0,1,1,19.4,18.2,19.5
0,0,0,2,1,1,0,1,18.2,11.6,15.2
0,3,0,3,1,1,0,0,19.4,12.3,10.7
0,0,0,1,1,0,0,0,16.6,6.7,5
1,0,5,2,1,1,4,0,18.7,14.8,11.9
1,0,0,4,1,4,0,0,17.2,14.5,20.5
1,0,1,1,1,1,2,1,18.1,22.4,18.6
0,5,2,1,3,2,5,0,16.5,9.2,11.5
0,0,1,1,1,0,1,1,18.1,10.8,13.4
0,0,0,3,1,0,0,1,20.1,9.5,28.8
0,0,3,3,1,0,0,0,17.9,0,19.1
0,0,4,1,1,3,3,0,17.7,16.6,15
0,0,0,1,1,0,0,0,17.7,6.4,3.3
0,0,0,4,1,5,1,0,18.7,6.2,21.2
0,0,0,1,1,0,0,0,17.8,21,12.7
0,0,0,1,1,0,0,0,17.8,9.2,3.3
1,0,2,1,1,0,0,0,16.7,17.4,20
1,0,0,1,4,5,0,0,14.9,41.3,20
1,0,0,1,1,0,1,0,15.5,11.5,17
0,3,0,2,1,0,0,0,16.1,6.8,10.8
0,0,1,2,1,0,0,0,11.4,6,4.5
0,0,0,1,1,0,1,0,20,13,17.6
0,0,3,1,1,0,3,1,15.5,20.6,0
0,0,0,2,1,0,0,0,11.4,7.4,5.7
0,0,5,1,1,2,2,0,14.9,16.8,6.6
0,0,0,1,1,1,0,1,11.5,5.4,3.5
0,0,1,1,1,0,0,1,16.1,4.2,16.6
0,0,0,2,1,4,4,0,16.7,9.1,7.8
0,0,4,1,2,3,5,0,20,4.6,15
0,0,0,4,1,1,0,0,18,7.5,12.1
0,0,0,1,1,0,0,0,18,11.2,16.4
0,0,0,1,1,0,0,0,11.5,4.1,13.3
1,0,4,1,1,4,4,1,16.4,25.7,13.3
1,1,3,1,1,3,3,0,15.8,13.1,15
1,5,5,4,4,5,5,0,26.3,39.5,38.4
0,0,1,1,1,1,2,0,17.6,5.8,23
0,0,0,1,1,0,0,1,19.5,16.7,12.1
0,0,0,1,1,0,1,0,13.2,15.8,20
0,0,2,1,1,2,1,0,13.4,11.1,6.4
1,0,0,1,1,1,1,0,19.7,13.9,15
1,0,3,1,1,4,4,0,12.5,15,9
1,0,5,1,1,5,3,0,14.5,50,16
0,0,2,3,1,2,0,1,15.1,4.1,0
0,0,0,1,2,3,0,0,15.1,43.5,3.2
0,0,0,1,1,0,0,1,16.4,7.3,19.4
0,0,1,1,1,0,2,1,15,13.4,0
0,0,1,1,1,1,0,0,12.5,4.2,12.5
0,0,0,1,2,0,1,0,17.5,12.6,21.5
0,0,4,1,1,0,5,0,17.5,14.9,10
0,0,0,1,1,0,0,0,18.7,8.8,10.7
1,0,0,1,1,2,3,0,19.4,14,22.2
1,0,5,4,1,5,4,0,16.4,13.6,9.3
1,0,4,1,1,4,5,0,19.4,5.8,13.7
0,0,2,1,1,0,2,1,16.1,6.2,0
0,0,0,1,1,0,0,1,16.6,12,12.5
0,0,0,1,1,1,0,0,19.4,8.5,6
0,0,1,3,1,0,1,1,17.9,13,4.8
0,0,3,1,1,3,1,0,13.7,14.9,23.5
0,0,0,2,1,0,0,0,13.7,10.3,0
0,0,0,2,1,0,0,0,18.2,10.6,19.1
0,0,1,1,2,1,0,0,19.4,25.8,8.3
0,0,0,1,1,0,0,0,16.4,8.5,12.8
0,0,0,1,1,0,0,0,18.2,8.2,16.6
1,0,5,1,2,5,5,0,17.7,17,37.5
1,0,4,1,1,4,2,0,17.7,16.6,6.3
1,0,0,1,2,3,0,0,17.8,17.6,20.9
0,0,0,3,1,0,0,0,18.7,24.5,11.4
0,0,0,1,1,0,3,0,20.1,7.2,20
0,0,2,3,1,2,1,0,17.8,14.4,4.4
0,0,3,1,1,1,1,1,16.5,21.5,12.7
0,0,0,1,1,0,0,0,18.1,15.3,27.8
0,0,0,1,1,0,0,0,18.7,6.6,25.5
0,0,1,1,1,1,0,1,18.1,13.6,13.3
0,0,1,1,1,0,4,1,17.2,16.3,23.2
0,0,0,1,1,0,0,0,17.9,9.4,3.7
1,0,3,1,1,1,3,0,14.9,7.8,25.9
1,0,4,1,1,4,4,0,18,18.6,6.6
1,0,5,3,1,5,5,0,16.1,22.3,11.9
0,0,2,2,1,3,2,0,11.5,12.6,11.3
0,0,1,1,1,0,1,1,16.7,16,13.6
0,0,1,1,1,2,1,1,20,13.3,22.2
0,0,0,1,1,1,0,0,11.4,5.4,0
0,0,0,1,1,0,0,1,15.5,4.5,8
1,0,2,4,2,3,5,0,15.8,35.2,13.6
1,0,1,1,1,1,2,1,13.7,27.5,20.6
1,0,3,3,1,4,4,0,14.9,13,17.1
0,0,1,1,1,0,0,0,14.3,7.2,8.1
0,0,5,1,1,0,0,0,17.2,8.5,10.7
0,0,0,1,1,0,0,0,14.3,7.8,19
0,0,0,1,3,0,0,0,17.2,30.3,16.2
0,3,0,1,2,0,3,1,14.4,18.4,20
0,0,0,3,2,0,0,0,15.8,13.9,15.3
0,3,0,1,1,0,0,0,15,16.3,11.5
0,3,4,3,2,5,1,0,15.2,20,11.9
0,0,0,1,1,0,0,0,14.9,#N/A,4.5
0,0,0,1,1,0,0,0,13.7,17,20.5
0,0,0,1,1,2,1,1,15.2,10,9.3
0,0,0,2,1,0,0,0,14.4,2.2,21.2
0,5,0,1,1,1,0,0,15,21,10.2
1,0,2,3,2,0,3,1,15.6,33,17.1
1,3,5,4,2,5,5,0,16.2,12.5,9.4
1,0,4,4,1,2,2,0,15.6,18.4,18.9
0,0,1,1,1,0,0,1,16.2,14.2,13.3
0,0,0,1,1,0,0,0,12.1,6.7,19.5
0,3,3,1,1,3,4,0,14.8,37.1,6.1
0,3,0,1,1,4,0,0,12,13.2,0
0,3,0,1,3,0,0,0,11.7,31.5,10.1
0,0,0,2,2,0,0,0,12.1,12.8,19
0,3,0,1,1,0,0,0,15.6,13.5,16.6
0,3,1,1,2,0,1,1,16.2,19.5,9.2
0,0,0,2,1,0,0,0,11.7,#N/A,#N/A
0,0,0,1,4,1,1,0,12,23.6,22.4
0,0,0,1,1,1,0,0,15.6,5.3,16.3
1,0,5,1,2,5,4,0,11.6,32.6,15.8
1,0,0,2,3,4,1,0,16.9,27,11.4
1,0,1,1,1,0,1,1,13.6,18.5,25
0,0,0,3,1,0,0,0,14.8,0,0
0,0,4,1,3,3,5,0,13.6,36.3,19.5
0,0,2,1,3,1,2,1,13.1,11.8,9
0,0,1,1,1,2,0,1,16.9,3.3,22.6
0,0,0,3,2,0,0,0,17.4,17.4,18.8
0,0,0,1,1,0,0,0,16.6,5.2,16.1
0,1,0,4,1,0,0,0,16.5,17.3,6.2
0,0,0,1,1,0,0,0,16.6,3.9,10.4
0,0,0,3,1,0,0,0,14.8,15.3,10.8
0,3,0,4,1,0,0,0,13.1,19.3,12.2
0,0,3,4,2,1,3,0,17.4,17,12.5
1,0,2,2,2,1,2,0,13.1,25,13.7
1,5,0,3,2,0,1,1,15.7,40.1,27.6
1,3,3,1,2,2,5,0,12.1,32.6,14.6
0,3,1,4,1,0,0,1,13.9,9,10.6
0,3,4,1,2,4,3,0,13.3,10.5,19.4
0,3,0,1,1,1,0,0,13.1,11.2,2.6
0,0,5,3,1,5,4,0,8.6,5,18.1
0,0,0,1,1,0,0,0,13.2,5.7,9.7
0,0,0,4,1,3,1,1,8.6,3.9,12.2
0,0,0,1,1,0,0,0,14.2,0,10.7
0,0,0,1,1,0,0,0,14.2,14.2,15.6
0,0,1,2,1,0,0,0,13.3,19.3,27.2
0,5,0,1,1,0,0,0,13.9,17.3,14.7
1,0,4,1,2,3,5,0,14.8,40.1,27.6
1,3,3,1,3,5,4,0,10.7,32.6,39.2
1,3,5,3,3,4,3,0,12.7,42,31.3
0,0,0,1,1,0,0,1,13.7,15.8,20
0,0,1,1,1,1,1,0,14.2,19.6,18.1
0,0,0,1,1,0,0,0,14.2,11.5,11.7
0,3,0,1,1,0,0,0,15.3,13.3,20
0,3,0,4,1,0,0,0,19.5,17,8.3
0,0,0,1,1,0,0,0,11.1,6.8,10.2
0,0,2,1,1,1,1,1,19.5,12.6,14.2
0,5,1,1,1,2,2,1,15.3,10.9,12.5
0,0,0,1,1,0,0,0,13.7,0,23
1,3,4,1,1,1,1,0,16.2,18.7,21.8
1,0,2,1,1,2,0,1,12.1,15,16.9
1,3,0,1,2,0,0,0,11.7,13,17.1
0,0,3,1,1,4,4,0,16.2,10.6,8.8
0,0,5,1,2,5,5,0,14.8,3.5,12.1
0,5,0,1,1,0,2,1,16.2,14.2,11.9
0,3,0,1,1,0,0,0,15.6,12.3,19.6
0,0,0,1,1,0,0,0,16.2,14.7,14.2
0,5,0,2,1,0,0,1,12,14,12.5
0,0,0,1,1,3,1,0,12,14.5,17.9
0,3,1,1,1,1,0,0,15.6,10.7,14.8
0,3,0,1,1,0,0,0,11.7,10.1,9.3
0,0,0,2,1,0,0,0,14.8,10.5,3.7
0,0,1,1,1,0,3,0,15.6,10.8,29.1
0,3,0,1,2,0,0,0,15.6,25,21.8
0,1,0,1,1,0,0,0,12.1,#N/A,12.7
1,0,4,1,1,1,3,0,16.2,6.3,5.2
1,0,0,1,1,0,0,1,15.6,5.7,16.3
1,0,3,1,2,4,4,0,12,23.8,28.5
0,0,5,1,1,5,5,0,12.1,18.3,13.6
0,3,0,1,1,0,0,0,16.2,10.1,22.2
0,3,2,1,2,1,2,1,12.1,21.6,10
0,3,1,1,1,3,1,0,14.8,15.9,10
0,0,0,1,1,0,0,0,15.6,11.4,18
0,3,0,1,1,0,0,0,12,5.5,16.6
0,0,0,1,1,2,1,0,15.6,17.8,15.1
0,3,0,1,1,0,0,0,14.8,10.5,13.5
0,0,0,1,1,0,0,0,11.7,14.1,13.9
0,3,0,1,1,0,0,0,11.7,0,17.3
0,0,0,1,1,0,0,0,16.2,#N/A,5.2
0,0,0,1,1,0,0,0,15.6,4.2,0
0,0,1,1,1,0,0,1,16.2,13.9,2.9
1,5,1,1,2,1,1,0,18.7,33.6,22.2
1,5,2,1,2,2,3,0,16.9,37,11.4
1,5,1,2,0,1,1,0,16.9,25,33.3
0,5,5,1,3,5,5,0,14.5,24.5,31.3
0,0,0,1,1,0,0,0,15.7,14.3,2.5
0,0,4,4,1,4,4,1,14.5,10.5,9.6
0,0,0,1,2,0,0,0,12.9,27.1,14.8
0,0,0,1,1,0,0,1,11.6,15.3,0
0,3,0,1,1,0,0,0,14.4,9.2,24
0,0,3,1,1,3,2,1,14.5,16,2.9
1,0,0,1,1,0,5,1,14.4,20.6,14.6
1,0,0,1,1,3,0,0,13.7,17,13.8
1,0,5,4,2,4,4,0,14.3,21.7,10.8
0,0,1,1,1,1,0,0,15.2,0,12.7
0,5,1,4,3,1,1,0,14.3,23.8,21.4
0,0,0,1,1,0,0,0,15,14.6,15
0,0,0,1,1,2,0,1,13.7,18.7,10
0,0,4,1,1,5,3,0,17.2,14.1,29.7
0,0,0,2,1,0,1,0,15,16.3,21.2
0,0,2,1,1,0,2,0,15.8,5,6.2
0,5,3,1,1,0,0,1,15.8,19.6,7.6
0,0,0,3,1,0,0,0,14.9,7.6,15.9
0,3,0,1,1,0,0,0,14.4,8.8,6.5
0,0,0,1,1,0,0,0,15.2,10,13.6
0,3,0,1,1,0,0,0,17.2,#N/A,12
0,0,0,1,1,0,0,0,14.9,15.1,0
1,5,1,1,2,1,1,0,15.7,15.7,22.2
1,0,5,1,1,5,5,0,13.1,11.5,7.5
1,3,1,1,1,4,2,1,13.9,10.5,9.6
0,0,2,4,4,2,3,0,14.2,40.4,14.8
0,0,3,1,1,0,0,0,13.3,22.6,16.9
0,1,0,1,4,1,1,1,15.7,33.6,10
0,3,0,1,1,0,0,0,13.9,6.4,12.8
0,0,0,1,1,0,0,0,13.3,13.3,30.7
0,0,0,1,1,0,0,0,13.1,#N/A,12.9
0,3,0,1,1,0,0,0,13.2,11.7,14.6
0,3,0,1,1,0,0,0,14.2,9.3,25
0,0,4,1,1,3,4,0,13.1,11.1,12.9
0,1,0,1,1,0,0,0,12.1,21.7,21.4
0,0,0,1,1,0,0,0,13.2,6.9,7.6
0,0,0,1,1,0,0,1,12.1,7.6,10
0,0,0,1,1,0,0,0,8.6,11.1,8.6
0,0,0,1,1,0,0,0,13.9,2.4,7.5
0,0,0,1,1,0,0,0,8.6,0,11.1
1,0,2,1,1,2,4,0,13.1,14.5,13.4
1,0,0,1,1,1,1,0,11.6,25.5,21.4
1,0,5,1,2,5,5,0,16.5,33.6,19.6
0,0,1,1,1,4,1,0,16.6,11.6,16.1
0,0,4,1,1,3,3,1,13.6,12.6,19.5
0,0,3,0,1,0,2,1,14.8,0,23
0,0,0,1,1,0,0,0,17.4,9.2,14
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
0,0,0,0,0,0,0,0,#N/A,#N/A,#N/A
