,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,02,06,02,10,703,1200,24,0,2,11,12,01,000000910,05,,,,01,000000240,05,16,000000450,07,09,000000140,01,,,,,,
0,06,2019,02,06,03,06,703,1800,24,0,2,01,01,06,000000190,01,,,,06,000000110,01,12,000000130,02,09,000000340,06,,,,,,
0,06,2019,02,06,05,11,703,2200,18,1,0,14,15,07,000000520,02,,,,07,000000210,04,14,000000650,09,06,000000150,01,,,,,,
0,06,2019,02,06,10,03,999,1600,18,1,0,02,02,06,000003600,12,,,,06,000000690,11,03,000000210,02,13,000000290,04,,,,,,
0,06,2019,02,06,10,06,999,1600,18,1,0,01,12,06,000003600,12,,,,06,000000690,11,03,000000210,02,13,000000290,04,,,,,,
0,07,2019,02,02,04,09,703,1600,11,1,0,04,02,11,000000210,01,,,,11,000000110,01,06,000000310,06,12,000000240,04,,,,,,
0,07,2019,02,02,10,09,999,1400,23,0,2,02,08,01,000000650,04,,,,01,000000210,02,09,000000520,08,12,000000360,06,,,,,,
0,09,2019,01,06,01,02,703,1800,24,0,2,07,03,11,000000230,01,,,,11,000000110,01,09,000000150,03,07,000000280,06,,,,,,
0,09,2019,01,06,03,10,703,1800,24,0,2,07,09,09,000000320,02,,,,09,000000130,02,07,000000110,01,06,000000170,05,,,,,,
0,09,2019,01,06,10,03,016,2000,24,0,2,11,14,05,000000190,01,,,,05,000000110,01,12,000000230,04,10,000000680,10,,,,,,
0,09,2019,01,06,12,05,010,1200,24,0,2,07,04,15,000000580,02,,,,15,000000170,03,16,000000160,02,10,000000120,01,,,,,,
