,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,03,02,02,05,703,1800,24,0,1,04,02,10,000000190,01,,,,10,000000110,01,14,000000160,03,01,000000270,05,,,,,,
0,06,2019,03,02,02,06,703,1800,24,0,1,10,09,10,000000190,01,,,,10,000000110,01,14,000000160,03,01,000000270,05,,,,,,
0,06,2019,03,02,03,12,703,1200,24,0,1,07,14,02,000000420,02,,,,02,000000160,03,07,000000150,01,14,000000170,04,,,,,,
0,07,2019,02,06,06,01,005,1900,23,0,1,02,10,03,000000190,01,,,,03,000000120,01,01,000001870,10,10,000000260,04,,,,,,
0,07,2019,02,06,07,12,005,2000,11,1,0,10,05,01,000002860,08,,,,01,000000460,08,04,000000140,02,06,000000140,01,,,,,,
0,07,2019,02,06,12,01,010,1400,23,0,1,15,02,05,000006080,13,,,,05,000000960,13,09,000000140,01,04,000000800,11,,,,,,
0,09,2019,02,02,02,09,703,1400,24,0,1,01,01,09,000000230,01,,,,09,000000120,01,03,000000290,06,06,000000140,02,,,,,,
0,09,2019,02,02,06,03,703,2400,18,1,0,01,01,03,000000180,01,,,,03,000000110,01,09,000000400,06,07,000000200,04,,,,,,
0,09,2019,02,02,07,10,005,1400,24,0,1,03,03,08,000003790,09,,,,08,000001210,10,12,000000300,05,10,000000230,04,,,,,,
0,09,2019,02,02,12,09,010,1800,24,0,1,09,11,12,000001350,07,,,,12,000000480,08,05,000000230,03,10,000000800,10,,,,,,
