,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,03,2019,01,02,01,12,703,1700,24,0,1,07,09,03,000000700,02,,,,03,000000200,02,02,000000530,07,06,000000260,04,,,,,,
0,03,2019,01,02,01,13,703,1700,24,0,1,09,12,03,000000700,02,,,,03,000000200,02,02,000000530,07,06,000000260,04,,,,,,
0,03,2019,01,02,10,09,005,2600,17,1,0,10,02,11,000000830,05,,,,11,000000280,05,02,000000380,06,07,000000510,08,,,,,,
0,06,2019,03,06,01,02,703,1200,24,0,1,07,13,15,000000210,01,,,,15,000000110,01,10,000000410,06,11,000000160,03,,,,,,
0,06,2019,03,06,03,16,703,1200,24,0,1,11,16,02,000000480,02,,,,02,000000140,02,01,000000170,04,06,000000110,01,,,,,,
0,06,2019,03,06,07,04,005,1200,24,0,1,12,08,05,000000880,05,,,,05,000000250,05,06,000000210,03,14,000000380,06,,,,,,
0,06,2019,03,06,09,06,005,1800,17,1,0,07,08,03,000000260,01,,,,03,000000130,01,04,000000350,07,07,000000180,03,,,,,,
0,06,2019,03,06,10,10,010,1600,18,1,0,06,06,04,000000710,03,,,,04,000000190,03,07,000000430,09,03,000000150,01,,,,,,
0,06,2019,03,06,11,15,999,1200,18,1,0,06,12,13,000001540,08,,,,13,000000390,07,11,000000180,01,12,000000390,08,,,,,,
0,09,2019,02,06,05,09,005,1400,24,0,1,12,16,11,000000210,02,,,,11,000000110,01,06,000000820,10,08,000000120,02,,,,,,
0,09,2019,02,06,06,01,005,1800,24,0,1,08,09,05,000000250,01,,,,05,000000120,01,09,000000180,04,03,000000150,02,,,,,,
0,09,2019,02,06,12,09,016,1800,24,0,1,08,11,03,000000400,02,,,,03,000000160,01,13,000000290,05,06,000000320,07,,,,,,
