,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,02,03,02,02,703,1200,24,0,2,03,01,16,000000290,02,,,,16,000000110,02,15,000000230,04,02,000000110,01,,,,,,
0,06,2019,02,03,06,06,703,1800,17,1,0,10,14,03,000000250,01,,,,03,000000140,01,05,000000190,03,16,000000740,09,,,,,,
0,06,2019,02,03,06,13,703,1800,17,1,0,04,02,03,000000250,01,,,,03,000000140,01,05,000000190,03,16,000000740,09,,,,,,
0,06,2019,02,03,07,06,005,1600,18,1,0,12,15,14,000000150,01,,,,14,000000110,01,08,000000120,02,04,000000150,03,,,,,,
0,06,2019,02,03,09,14,005,1800,24,0,2,16,16,11,000000530,03,,,,11,000000210,03,09,000000470,06,12,000000550,08,,,,,,
0,06,2019,02,03,10,02,016,1800,24,0,2,11,13,04,000001010,05,,,,04,000000220,04,06,000000250,06,12,000000120,01,,,,,,
0,06,2019,02,03,10,03,016,1800,24,0,2,06,12,04,000001010,05,,,,04,000000220,04,06,000000250,06,12,000000120,01,,,,,,
0,06,2019,02,03,10,07,016,1800,24,0,2,14,14,04,000001010,05,,,,04,000000220,04,06,000000250,06,12,000000120,01,,,,,,
0,09,2019,01,03,01,00,703,1800,24,0,2,00,00,08,000002070,07,,,,08,000000400,07,10,000000120,01,12,000000150,02,,,,,,
0,09,2019,01,03,06,02,005,1800,24,0,2,07,10,01,000000160,01,,,,01,000000110,01,04,000000670,07,03,000000790,09,,,,,,
0,09,2019,01,03,07,04,005,1400,17,1,0,07,07,03,000001070,04,,,,03,000000470,03,08,000000600,04,05,000000250,02,,,,,,
0,10,2019,01,07,02,07,703,1700,24,0,2,07,13,12,000000210,01,,,,12,000000110,01,01,000000160,03,11,000000120,02,,,,,,
0,10,2019,01,07,04,04,703,1200,17,1,0,17,18,03,000003380,12,,,,03,000001060,12,05,000000710,09,13,000000410,07,,,,,,
0,10,2019,01,07,08,03,005,1200,17,1,0,15,18,15,000000940,03,,,,15,000000220,03,04,000000150,02,07,000000120,01,,,,,,
0,10,2019,01,07,08,06,005,1200,17,1,0,18,06,15,000000940,03,,,,15,000000220,03,04,000000150,02,07,000000120,01,,,,,,
0,10,2019,01,07,09,08,005,1800,17,1,0,14,14,03,000000430,02,,,,03,000000170,02,11,000000230,03,06,000000540,08,,,,,,
0,10,2019,01,07,09,13,005,1800,17,1,0,10,10,03,000000430,02,,,,03,000000170,02,11,000000230,03,06,000000540,08,,,,,,
0,10,2019,01,07,12,17,005,1200,17,1,0,13,16,07,000000350,01,,,,07,000000160,02,09,000000140,01,02,000000160,03,,,,,,
