,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,05,2019,01,05,01,11,703,1400,23,0,0,00,00,12,000001760,07,,,,12,000000480,07,11,000000260,04,06,000000380,06,,,,,,
0,05,2019,01,05,05,11,703,2400,11,0,0,00,00,07,000007630,11,,,,07,000000820,11,09,000000110,01,01,000000230,04,,,,,,
0,05,2019,01,05,09,09,010,1800,11,0,0,00,00,07,000001590,08,,,,07,000000550,08,09,000000410,07,11,000000300,05,,,,,,
0,05,2019,01,05,09,11,010,1800,11,0,0,00,00,07,000001590,08,,,,07,000000550,08,09,000000410,07,11,000000300,05,,,,,,
0,05,2019,01,05,10,02,016,1400,11,0,0,00,00,10,000000980,05,,,,10,000000300,04,07,000000310,05,01,000000600,09,,,,,,
0,05,2019,01,05,12,04,010,1600,23,0,0,00,00,11,000000380,02,,,,11,000000130,02,06,000000160,03,16,000000130,01,,,,,,
0,05,2019,01,05,12,07,010,1600,23,0,0,00,00,11,000000380,02,,,,11,000000130,02,06,000000160,03,16,000000130,01,,,,,,
0,08,2019,02,05,03,16,703,1400,24,0,2,12,12,03,000000910,05,,,,03,000000300,05,10,000000380,06,05,000000710,08,,,,,,
0,08,2019,02,05,05,10,703,1800,18,1,0,04,08,04,000000270,01,,,,04,000000130,01,11,000000150,03,05,000000170,04,,,,,,
0,10,2019,01,01,02,10,703,1700,24,0,2,11,03,03,000000160,01,,,,03,000000110,01,11,000000960,09,08,000000620,08,,,,,,
0,10,2019,01,01,06,13,005,1000,24,0,2,02,06,01,000000980,05,,,,01,000000270,05,13,000000510,06,08,000000190,04,,,,,,
0,10,2019,01,01,11,17,010,2000,17,2,0,05,03,11,000004740,12,,,,11,000001030,13,07,000000330,05,09,000000160,01,,,,,,
