,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,06,19,3,4,01,07,アオカチ
0,06,19,3,4,01,15,オイシイナア
0,06,19,3,4,02,01,ダイユウブライアン
0,06,19,3,4,02,02,ミエノオルフェ
0,06,19,3,4,02,05,カシマヌアージ
0,06,19,3,4,02,07,オールフォーワン
0,06,19,3,4,02,10,ロードソレイユ
0,06,19,3,4,02,13,ゼネラルヴィント
0,06,19,3,4,04,03,コスモターンブルー
0,06,19,3,4,04,08,グランソード
0,06,19,3,4,06,10,インテンスライト
0,06,19,3,4,07,10,シールート
0,06,19,3,4,08,05,ヒシヴィクトリー
0,06,19,3,4,10,08,デアフルーグ
0,09,19,2,4,01,04,ハッピーアモーレ
0,09,19,2,4,01,12,イルマタル
0,09,19,2,4,01,13,モモコ
0,09,19,2,4,02,07,エラーブル
0,09,19,2,4,02,11,ファインスティール
0,09,19,2,4,02,16,モルトグランデ
0,09,19,2,4,03,01,リーガルマインド
0,09,19,2,4,03,06,キタサンチャンドラ
0,09,19,2,4,03,14,マルキーズ
0,09,19,2,4,11,14,ダンビュライト
0,09,19,2,4,12,07,アンティノウス
