,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,03,19,1,1,01,02,プリマコロン
0,03,19,1,1,01,04,ディーエスブルーム
0,03,19,1,1,01,08,マカルーテソーロ
0,03,19,1,1,01,09,ゴーインピース
0,03,19,1,1,01,12,ディアマキニスタ
0,03,19,1,1,02,04,ザセイシュンズモウ
0,03,19,1,1,02,05,ネブローザ
0,03,19,1,1,02,10,アマゾニカ
0,03,19,1,1,02,12,ローブドール
0,03,19,1,1,02,14,ローマノキュウジツ
0,03,19,1,1,03,01,アンビシャススター
0,03,19,1,1,03,11,デルマソルボンヌ
0,03,19,1,1,03,12,ブーケオブジュエル
0,03,19,1,1,04,07,テイエムフタエマル
0,03,19,1,1,05,03,ツジスーパーサクラ
0,03,19,1,1,05,14,クリュティエ
0,03,19,1,1,06,02,チビノヴァルタン
0,03,19,1,1,06,04,シングシングシング
0,03,19,1,1,06,06,スプレンジーナ
0,03,19,1,1,07,02,ケイズデイジー
0,03,19,1,1,08,07,アイアムレジェンド
0,03,19,1,1,09,03,カシノクオーレ
0,03,19,1,1,09,04,ミフトゥーロ
0,03,19,1,1,09,13,キンショウ
0,03,19,1,1,10,03,ニシノイタダキ
0,03,19,1,1,10,04,カラテ
0,03,19,1,1,11,07,チタンクレバー
0,06,19,3,5,01,01,ファムファタル
0,06,19,3,5,01,04,ノボオリエンス
0,06,19,3,5,01,16,ローズドクレア
0,06,19,3,5,02,01,シンライ
0,06,19,3,5,02,03,タッカーブルー
0,06,19,3,5,02,04,ビュレットベリー
0,06,19,3,5,02,05,フィールオーケー
0,06,19,3,5,02,12,ソルダートダズル
0,06,19,3,5,03,01,アーチンガイ
0,06,19,3,5,03,09,シゲルスタールビー
0,06,19,3,5,03,10,ゴールドヒューズ
0,06,19,3,5,03,11,チャコリーナ
0,06,19,3,5,03,15,チェリーマドンナ
0,06,19,3,5,04,05,ニシノアメイズ
0,06,19,3,5,04,07,エフルラージュ
0,06,19,3,5,04,12,マリノジェノヴァ
0,06,19,3,5,06,01,ギニー
0,06,19,3,5,06,02,テイエムアラタカ
0,06,19,3,5,06,04,キャストロット
0,06,19,3,5,06,06,エストレラブランコ
0,06,19,3,5,06,08,ローリエテソーロ
0,06,19,3,5,06,11,ペイシャジュエル
0,06,19,3,5,07,15,ペイシャネガノ
0,06,19,3,5,10,05,フェイズベロシティ
0,06,19,3,5,10,07,レノヴァール
0,06,19,3,5,11,01,ワイドファラオ
0,09,19,2,5,01,05,メイショウセンテ
0,09,19,2,5,01,06,イサチルケイ
0,09,19,2,5,01,11,パーソナルビリーフ
0,09,19,2,5,01,13,エスシーヴァローナ
0,09,19,2,5,02,04,ピエナクロフネ
0,09,19,2,5,02,16,テイエムメロディー
0,09,19,2,5,12,11,ワカミヤオウジ
