,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,06,19,1,4,01,10,ビートマジック
0,06,19,1,4,02,04,ノブベック
0,06,19,1,4,02,06,レイジングラン
0,06,19,1,4,02,07,アポロン
0,06,19,1,4,02,10,バレットタイム
0,06,19,1,4,02,16,ペイシャルフェ
0,06,19,1,4,04,08,ナリノレーヴドール
0,06,19,1,4,06,03,ブルーアガヴェ
0,06,19,1,4,06,04,フィリアーノ
0,06,19,1,4,07,13,ブライトンピア
0,06,19,1,4,09,01,ニシノイタダキ
0,06,19,1,4,09,05,ポートロイヤル
0,06,19,1,4,09,06,ラストクローザー
0,06,19,1,4,09,07,ノーベルプライズ
0,06,19,1,4,11,06,ショウナンアンセム
0,06,19,1,4,12,01,シャリオヴァルト
0,08,19,1,4,01,11,ブレーンクロー
0,08,19,1,4,04,09,スポーカンテソーロ
0,08,19,1,4,05,13,キタサンブラウン
0,08,19,1,4,07,08,アシャカリブラ
0,08,19,1,4,10,06,ミリッサ
0,08,19,1,4,10,08,ライラックカラー
0,08,19,1,4,11,10,ルックトゥワイス
