,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,06,19,1,5,02,06,モーンストルム
0,06,19,1,5,02,10,ミツカネラクリス
0,06,19,1,5,02,14,アラゴネーゼ
0,06,19,1,5,02,16,ジューンバラード
0,06,19,1,5,03,01,キュリオス
0,06,19,1,5,03,03,グラスプレジャー
0,06,19,1,5,03,05,ペイシャラトゥール
0,06,19,1,5,03,14,ハッピーアモン
0,06,19,1,5,03,15,マックスアン
0,06,19,1,5,05,05,ピュアデボーション
0,06,19,1,5,05,13,ライトアップゼア
0,06,19,1,5,05,14,カウムディー
0,06,19,1,5,06,03,シゲノブ
0,06,19,1,5,06,05,ディーエスバズーカ
0,06,19,1,5,06,13,ロンギングファロー
0,06,19,1,5,06,15,ブラックギムレット
0,06,19,1,5,09,03,エヴィエイション
0,06,19,1,5,11,04,マードレヴォイス
0,06,19,1,5,12,09,ウインジェルベーラ
0,08,19,1,5,02,11,シシリエンヌ
0,08,19,1,5,03,07,タンクティーエー
0,08,19,1,5,04,05,アムロタイプ
0,08,19,1,5,11,06,リョーノテソーロ
