,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,03,19,1,2,01,02,アルジェンタータ
0,03,19,1,2,01,04,ジュリアヴィーナス
0,03,19,1,2,01,11,ラストミステリー
0,03,19,1,2,01,12,フォーアネーム
0,03,19,1,2,02,05,ウインドシャルム
0,03,19,1,2,02,06,ラスティングライ
0,03,19,1,2,02,07,メイクアンシー
0,03,19,1,2,02,13,モメチョッタ
0,03,19,1,2,03,05,サウスブルーグラス
0,03,19,1,2,03,08,オリバーヴォーグ
0,03,19,1,2,03,14,タイセイブランシュ
0,03,19,1,2,06,02,タータンダンサー
0,03,19,1,2,10,09,バラダガール
0,03,19,1,2,10,13,プロヴェルビオ
0,03,19,1,2,12,08,リュニヴェール
0,03,19,1,2,12,11,リーディングエッジ
0,06,19,3,6,01,03,ブラックアマゾン
0,06,19,3,6,01,05,ゼネラルスターク
0,06,19,3,6,01,08,ラキウラ
0,06,19,3,6,01,09,ジョグジャカルタ
0,06,19,3,6,02,05,ゴー
0,06,19,3,6,02,08,アイルビーザスター
0,06,19,3,6,02,09,モントカイザー
0,06,19,3,6,03,02,ダディフィンガー
0,06,19,3,6,03,06,コマノゼニト
0,06,19,3,6,05,04,ピュアデボーション
0,06,19,3,6,05,15,サトノルミナス
0,06,19,3,6,06,08,アルマスティング
0,06,19,3,6,07,07,ルーチェソラーレ
0,06,19,3,6,08,09,プロトスター
0,06,19,3,6,10,03,アイスフィヨルド
0,09,19,2,6,01,06,タガノアリサ
0,09,19,2,6,01,08,ヴィヴァンフィーユ
0,09,19,2,6,01,11,マサノバルサー
0,09,19,2,6,02,01,バンプファイア
0,09,19,2,6,02,10,ハッピーパラダイス
0,09,19,2,6,03,06,ディーズファンシー
0,09,19,2,6,04,10,ミッドサマーハウス
0,09,19,2,6,05,05,タイセイビルダー
0,09,19,2,6,05,06,ペガサス
0,09,19,2,6,05,08,ララクリュサオル
0,09,19,2,6,05,14,テーオーキャンディ
0,09,19,2,6,08,06,アメリカンファクト
0,09,19,2,6,10,03,トゥザクラウン
0,09,19,2,6,11,10,フィリアプーラ
0,09,19,2,6,11,16,シゲルピンクダイヤ
0,09,19,2,6,12,03,リテラルフォース
