,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,05,19,1,7,01,09,ペイシャネガノ
0,05,19,1,7,02,02,オスカーホール
0,05,19,1,7,02,08,ベルジュネス
0,05,19,1,7,03,05,ラブラドレッセンス
0,05,19,1,7,03,07,ニシノオウキ
0,05,19,1,7,03,11,スパーダネーラ
0,05,19,1,7,03,12,アミュリオン
0,05,19,1,7,05,06,グレイテスト
0,05,19,1,7,05,10,テンペスタージ
0,05,19,1,7,05,15,サトノエルドール
0,05,19,1,7,06,02,レディマクベス
0,05,19,1,7,06,08,アヴォンリー
0,05,19,1,7,06,10,ラバストーン
0,05,19,1,7,07,11,ゴールドムーン
0,05,19,1,7,08,04,ダイヤクリーガー
0,05,19,1,7,08,08,メイショウアテン
0,05,19,1,7,09,02,マイネルエキサイト
0,05,19,1,7,09,05,エデリー
0,05,19,1,7,10,01,ニーマルサンデー
0,08,19,2,7,01,10,キャンディスイート
0,08,19,2,7,02,10,シャドウハンター
0,08,19,2,7,02,11,グレートリープ
0,08,19,2,7,04,08,ストレイライトラン
0,08,19,2,7,04,09,ヒトノワドリーム
0,08,19,2,7,07,02,バックドアルート
0,08,19,2,7,11,12,アルーシャ
0,10,19,1,3,01,12,アイカリトマナカ
0,10,19,1,3,01,13,アイファーファーレ
0,10,19,1,3,02,02,ジャングルキッド
0,10,19,1,3,02,03,トーセンアメジスト
0,10,19,1,3,02,11,ワンネス
0,10,19,1,3,03,04,リヴォルバー
0,10,19,1,3,03,06,アラスカ
0,10,19,1,3,03,16,エメラルドスピアー
0,10,19,1,3,04,14,グットラン
0,10,19,1,3,06,03,プリディカメント
0,10,19,1,3,07,06,エイプリルミスト
0,10,19,1,3,07,07,ウインプライマリー
0,10,19,1,3,07,10,マーヴェルズ
0,10,19,1,3,10,01,ウインスピリタス
