,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,04,19,1,2,01,06,ニューウェーブ
0,04,19,1,2,02,05,ウーレンボル
0,04,19,1,2,03,11,セオリー
0,04,19,1,2,12,06,トウショウデュエル
0,08,19,3,4,01,13,テイエムイブシギン
0,08,19,3,4,03,07,ナリタエストレジャ
0,08,19,3,4,04,01,ナムラマナナ
0,08,19,3,4,05,02,タイキマイスター
0,08,19,3,4,05,14,ゼットレオ
0,08,19,3,4,07,06,ブラックカード
0,08,19,3,4,10,07,ゴールドフラッグ
0,08,19,3,4,12,09,ムスコローソ
