,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,03,19,1,5,01,05,ユラニュス
0,03,19,1,5,06,09,トップギア
0,03,19,1,5,06,10,ショウナンサニー
0,03,19,1,5,07,01,レイヴンキング
0,03,19,1,5,07,08,コンバージェンス
0,03,19,1,5,09,14,モアイ
0,03,19,1,5,12,05,ランバージャック
0,05,19,2,1,01,08,クリノリトルスター
0,05,19,2,1,03,09,セイカアミダイケ
0,05,19,2,1,03,13,カシマヌアージ
0,05,19,2,1,03,15,ペイシャカノープス
0,05,19,2,1,05,11,ノアキセキ
0,05,19,2,1,06,03,サトノエルドール
0,05,19,2,1,06,11,ミラキュラスパワー
0,05,19,2,1,08,09,ベルクカッツェ
0,05,19,2,1,11,11,エレクトロポップ
0,05,19,2,1,11,15,クインズサターン
0,05,19,2,1,12,03,アバルラータ
0,05,19,2,1,12,09,ハトホル
0,08,19,3,1,03,08,アマリリステソーロ
0,08,19,3,1,03,12,ヒュミドール
0,08,19,3,1,04,11,ボンベール
0,08,19,3,1,06,08,ハクサンウェーブ
0,08,19,3,1,06,14,アスカノダイチ
0,08,19,3,1,07,12,ハトマークワルツ
0,08,19,3,1,10,02,テイエムオスカー
0,08,19,3,1,11,07,ワンアフター
0,08,19,3,1,12,15,マイアフェクション
