,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,04,19,1,4,02,12,ヘリオシース
0,04,19,1,4,03,07,プカナラ
0,04,19,1,4,03,15,マカルーテソーロ
0,04,19,1,4,06,10,ジョーノベリスタ
0,04,19,1,4,07,05,タキオンレイ
0,04,19,1,4,08,13,ザベストエバー
0,04,19,1,4,09,09,サンマルバロン
0,04,19,1,4,09,16,ウーマッハ
0,04,19,1,4,10,14,レンベルガー
0,04,19,1,4,12,09,マーシレス
0,05,19,2,6,01,11,キングアゲン
0,05,19,2,6,02,03,オールドロマン
0,05,19,2,6,04,07,レッドクーゲル
0,05,19,2,6,06,13,ヒカリトップメモリ
0,05,19,2,6,07,06,スターオンザヒル
0,05,19,2,6,08,05,サーレンブラント
0,05,19,2,6,09,13,ミュージアムヒル
0,05,19,2,6,10,11,ホーリーブレイズ
0,05,19,2,6,11,09,ミッキーブラック
0,05,19,2,6,11,10,カテドラル
0,05,19,2,6,11,13,ファンタジスト
0,08,19,3,6,05,11,メイケイハリアー
0,08,19,3,6,06,10,イチバンヤリ
0,08,19,3,6,06,15,ヨハン
0,08,19,3,6,07,09,ヒロノオリオン
0,08,19,3,6,11,08,トウショウピスト
0,08,19,3,6,11,11,セカンドテーブル
0,08,19,3,6,11,14,ダイメイプリンセス
0,08,19,3,6,12,05,トゥザフロンティア
