,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,05,19,1,6,02,10,ヤンチャプリヒメ
0,05,19,1,6,04,10,リキサンゴルト
0,05,19,1,6,04,15,レオステップアップ
0,05,19,1,6,06,02,ヴォイスオブジョイ
0,05,19,1,6,06,11,チクリ
0,05,19,1,6,06,14,シャドウセッション
0,05,19,1,6,07,06,ロードソリスト
0,05,19,1,6,09,08,シャンティローザ
0,05,19,1,6,10,13,ダノングッド
0,05,19,1,6,12,01,ミカリーニョ
0,05,19,1,6,12,03,ディアジラソル
0,08,19,2,6,01,05,モングラン
0,08,19,2,6,05,05,ピノクル
0,08,19,2,6,05,08,キングオブコージ
0,08,19,2,6,05,11,ファビュラスギフト
0,08,19,2,6,07,01,ジャンヌ
0,08,19,2,6,07,02,メイショウキタグニ
0,08,19,2,6,07,13,イチザティアラ
0,08,19,2,6,10,07,テイエムジョウネツ
0,08,19,2,6,10,13,イーストオブザサン
0,08,19,2,6,12,02,オリエンタルポリス
0,08,19,2,6,12,09,ベルカプリ
0,10,19,1,2,03,17,ムーンレット
0,10,19,1,2,06,09,アドマイヤホルン
0,10,19,1,2,08,04,サンライズカナロア
0,10,19,1,2,08,05,マイネルパッセ
0,10,19,1,2,10,02,ウィナーポイント
0,10,19,1,2,10,09,マイネルユニブラン
0,10,19,1,2,11,11,カフジバンガード
0,10,19,1,2,12,05,オフクヒメ
