,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,06,19,3,3,02,14,ジン
0,06,19,3,3,03,08,ゴールドソックス
0,06,19,3,3,03,14,クリュサネル
0,06,19,3,3,07,05,ホクリュウオウ
0,06,19,3,3,08,02,ヤマニンリュシオル
0,06,19,3,3,08,06,トウショウデュエル
0,06,19,3,3,08,12,ヌンジュリエット
0,06,19,3,3,10,07,ミトノアミーゴ
0,06,19,3,3,10,08,ビヨンジオール
0,06,19,3,3,11,03,マルターズアポジー
0,06,19,3,3,11,10,ロードクエスト
0,06,19,3,3,11,15,エイシンティンクル
0,06,19,3,3,12,12,ロードアクシス
0,09,19,2,3,03,11,モイ
0,09,19,2,3,06,02,クリノクーニング
0,09,19,2,3,06,09,フォンス
0,09,19,2,3,07,08,グランセノーテ
0,09,19,2,3,11,07,タムロミラクル
0,09,19,2,3,11,08,コパノチャーリー
0,09,19,2,3,11,11,ダノンフェイス
0,09,19,2,3,12,10,スピンドクター
