,JyoCD,Year,Kaiji,Nichiji,RaceNum,Umaban,Jyoken,Kyori,TrackCD,SibaBabaCD,DirtBabaCD,KakuteiJyuni,Ninki,PayTansyoUmaban1,PayTansyoPay1,PayTansyoNinki1,PayTansyoUmaban2,PayTansyoPay2,PayTansyoNinki2,PayFukusyoUmaban1,PayFukusyoPay1,PayFukusyoNinki1,PayFukusyoUmaban2,PayFukusyoPay2,PayFukusyoNinki2,PayFukusyoUmaban3,PayFukusyoPay3,PayFukusyoNinki3,PayFukusyoUmaban4,PayFukusyoPay4,PayFukusyoNinki4,PayFukusyoUmaban5,PayFukusyoPay5,PayFukusyoNinki5
0,06,2019,02,01,01,16,703,1200,24,0,1,15,07,07,000000540,03,,,,07,000000150,03,03,000000140,02,14,000000110,01,,,,,,
0,06,2019,02,01,03,10,703,1200,24,0,1,11,07,11,000000150,01,,,,11,000000110,01,02,000000110,02,14,000000210,04,,,,,,
0,06,2019,02,01,07,07,005,1200,24,0,1,09,02,05,000000860,04,,,,05,000000350,05,12,000000870,12,13,000000410,08,,,,,,
0,06,2019,02,01,12,12,010,1800,24,0,1,15,15,10,000000630,03,,,,10,000000220,04,07,000000350,06,13,000000180,02,,,,,,
0,09,2019,01,01,01,11,703,1200,24,0,2,01,01,11,000000310,01,,,,11,000000130,02,08,000000120,01,09,000000150,03,,,,,,
0,09,2019,01,01,04,10,703,1800,18,1,0,14,14,08,000001380,07,,,,08,000000380,07,07,000000200,04,05,000000180,02,,,,,,
0,09,2019,01,01,05,05,005,1400,24,0,2,02,09,12,000000210,01,,,,12,000000120,01,05,000000720,09,07,000000430,07,,,,,,
0,09,2019,01,01,08,12,005,2000,17,1,0,02,01,10,000000650,03,,,,10,000000190,03,12,000000130,01,03,000000200,04,,,,,,
0,09,2019,01,01,10,06,999,1200,17,1,0,03,03,05,000000120,01,,,,05,000000100,01,01,000000120,02,00,,,,,,,,
0,09,2019,01,01,11,09,999,2000,24,0,1,13,15,10,000001410,08,,,,10,000000390,08,12,000000240,04,01,000000160,01,,,,,,
0,10,2019,01,05,01,05,703,1700,24,0,2,16,16,09,000000910,04,,,,09,000000310,04,12,000000360,05,02,000000190,03,,,,,,
0,10,2019,01,05,02,04,703,1000,24,0,2,05,11,02,000000700,04,,,,02,000000200,04,09,000000550,09,14,000000140,01,,,,,,
0,10,2019,01,05,03,04,703,1800,17,1,0,08,12,03,000000380,02,,,,03,000000200,02,10,000000380,06,01,000000950,09,,,,,,
0,10,2019,01,05,05,11,703,2000,17,1,0,13,16,12,000000890,05,,,,12,000000250,03,02,000000560,07,04,000001080,09,,,,,,
0,10,2019,01,05,07,07,005,1700,24,0,2,02,01,10,000000430,02,,,,10,000000130,02,07,000000110,01,11,000000140,03,,,,,,
0,10,2019,01,05,08,09,005,1800,17,1,0,01,02,09,000000460,02,,,,09,000000150,02,03,000000170,03,06,000000130,01,,,,,,
0,10,2019,01,05,10,05,005,1700,24,0,2,16,16,08,000000510,02,,,,08,000000220,03,06,000000290,05,13,000000290,06,,,,,,
