,jyoCd,Year,Kaiji,Nichiji,RaceNum,Umaban,Bamei
0,05,19,1,7,05,12,ミスマリア
0,05,19,1,7,05,16,ブレーヴユニコーン
0,08,19,2,7,07,15,テーオーパートナー
0,08,19,2,7,08,09,オノリス
0,08,19,2,7,12,14,ショウナンカイドウ
0,10,19,1,3,09,05,エスピリトゥオーゾ
0,10,19,1,3,10,01,ウインスピリタス
0,10,19,1,3,11,08,マイネルオスカル
0,10,19,1,3,12,04,マイネルサイルーン
0,10,19,1,3,12,13,ショウナンタイザン
